Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,220,1,0,1,0,0,0,0,0
2,219,2,0,1,0,0,0,0,0
3,219,2,0,0,1,0,0,0,0
4,219,1,0,1,1,0,0,0,0
5,219,0,0,2,1,0,0,0,0
6,218,1,0,2,1,0,0,0,0
7,216,3,0,2,1,0,0,0,0
8,216,3,0,1,1,1,0,0,2.0
9,216,2,1,0,2,1,0,0,2.0
10,215,1,2,1,2,1,0,0,2.0
11,215,1,2,1,2,1,0,0,2.0
12,215,1,2,1,2,1,0,0,2.0
13,214,1,3,1,1,2,0,0,2.0
14,213,2,3,0,1,3,0,0,1.6666666666666667
15,213,2,3,0,1,3,0,0,1.6666666666666667
16,213,1,2,1,1,4,0,0,1.75
17,211,2,1,2,1,5,0,0,1.4
18,208,5,1,2,1,5,0,0,1.4
19,207,6,1,2,0,6,0,0,1.3333333333333333
20,204,7,1,2,1,7,0,0,1.4285714285714286
21,203,5,2,3,2,7,0,0,1.4285714285714286
22,200,7,2,4,2,7,0,0,1.4285714285714286
23,193,11,4,5,2,7,0,0,1.4285714285714286
24,187,16,5,4,3,7,0,0,1.4285714285714286
25,183,17,7,3,4,8,0,0,1.5
26,179,14,10,6,4,9,0,0,2.0
27,174,13,10,10,5,10,0,0,1.9
28,170,13,10,13,5,11,0,0,1.8181818181818181
29,166,13,11,15,5,12,0,0,2.0
30,156,18,11,14,7,16,0,0,2.25
31,149,21,12,11,11,18,0,0,2.2222222222222223
32,143,23,11,11,13,21,0,0,2.142857142857143
33,139,17,11,15,16,24,0,0,1.9166666666666667
34,133,16,14,15,18,26,0,0,1.7692307692307692
35,123,20,15,17,16,31,0,0,1.8387096774193548
36,117,22,15,17,14,37,0,0,1.8108108108108107
37,113,20,17,12,18,42,0,0,1.7857142857142858
38,108,15,19,15,18,47,0,0,1.702127659574468
39,102,15,19,16,19,51,0,0,1.6470588235294117
40,93,20,20,13,20,56,0,0,1.5357142857142858
41,87,21,18,14,19,63,0,0,1.4761904761904763
42,83,19,17,13,18,72,0,0,1.4027777777777777
43,83,10,21,12,20,76,0,0,1.368421052631579
44,81,6,19,16,16,84,0,0,1.3095238095238095
45,80,3,16,16,16,91,0,0,1.2747252747252746
46,80,3,15,11,19,94,0,0,1.3297872340425532
47,78,3,11,9,17,104,0,0,1.2596153846153846
48,74,6,9,6,16,111,0,0,1.2342342342342343
49,74,6,8,3,19,112,0,0,1.2232142857142858
50,74,4,4,4,16,120,0,0,1.1666666666666667
51,71,3,4,4,13,127,0,0,1.110236220472441
52,71,3,3,3,10,132,0,0,1.0681818181818181
53,71,3,3,3,6,136,0,0,1.0441176470588236
54,71,0,5,3,4,139,0,0,1.0575539568345325
55,71,0,5,1,6,139,0,0,1.0575539568345325
56,71,0,5,1,4,141,0,0,1.0567375886524824
57,71,0,4,1,3,143,0,0,1.048951048951049
58,71,0,2,0,4,145,0,0,1.0344827586206897
59,71,0,2,0,3,146,0,0,1.0273972602739727
60,71,0,2,0,1,148,0,0,1.0135135135135136
61,71,0,0,0,1,150,0,0,1.0
62,71,0,0,0,1,150,0,0,1.0
63,71,0,0,0,0,151,0,0,0.9933774834437086
64,71,0,0,0,0,151,0,0,0.9933774834437086
65,71,0,0,0,0,151,0,0,0.9933774834437086
66,71,0,0,0,0,151,0,0,0.9933774834437086
67,71,0,0,0,0,151,0,0,0.9933774834437086
68,71,0,0,0,0,151,0,0,0.9933774834437086
69,71,0,0,0,0,151,0,0,0.9933774834437086
70,71,0,0,0,0,151,0,0,0.9933774834437086
71,71,0,0,0,0,151,0,0,0.9933774834437086
72,71,0,0,0,0,151,0,0,0.9933774834437086
73,71,0,0,0,0,151,0,0,0.9933774834437086
74,71,0,0,0,0,151,0,0,0.9933774834437086
75,71,0,0,0,0,151,0,0,0.9933774834437086
76,71,0,0,0,0,151,0,0,0.9933774834437086
77,71,0,0,0,0,151,0,0,0.9933774834437086
78,71,0,0,0,0,151,0,0,0.9933774834437086
79,71,0,0,0,0,151,0,0,0.9933774834437086
80,71,0,0,0,0,151,0,0,0.9933774834437086
81,71,0,0,0,0,151,0,0,0.9933774834437086
82,71,0,0,0,0,151,0,0,0.9933774834437086
83,71,0,0,0,0,151,0,0,0.9933774834437086
84,71,0,0,0,0,151,0,0,0.9933774834437086
85,71,0,0,0,0,151,0,0,0.9933774834437086
86,71,0,0,0,0,151,0,0,0.9933774834437086
87,71,0,0,0,0,151,0,0,0.9933774834437086
88,71,0,0,0,0,151,0,0,0.9933774834437086
89,71,0,0,0,0,151,0,0,0.9933774834437086
90,71,0,0,0,0,151,0,0,0.9933774834437086
91,71,0,0,0,0,151,0,0,0.9933774834437086
92,71,0,0,0,0,151,0,0,0.9933774834437086
93,71,0,0,0,0,151,0,0,0.9933774834437086
94,71,0,0,0,0,151,0,0,0.9933774834437086
95,71,0,0,0,0,151,0,0,0.9933774834437086
96,71,0,0,0,0,151,0,0,0.9933774834437086
97,71,0,0,0,0,151,0,0,0.9933774834437086
98,71,0,0,0,0,151,0,0,0.9933774834437086
99,71,0,0,0,0,151,0,0,0.9933774834437086
100,71,0,0,0,0,151,0,0,0.9933774834437086
101,71,0,0,0,0,151,0,0,0.9933774834437086
102,71,0,0,0,0,151,0,0,0.9933774834437086
103,71,0,0,0,0,151,0,0,0.9933774834437086
104,71,0,0,0,0,151,0,0,0.9933774834437086
105,71,0,0,0,0,151,0,0,0.9933774834437086
106,71,0,0,0,0,151,0,0,0.9933774834437086
107,71,0,0,0,0,151,0,0,0.9933774834437086
108,71,0,0,0,0,151,0,0,0.9933774834437086
