Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,220,1,0,1,0,0,0,0,0
3,219,2,0,0,1,0,0,0,0
4,219,2,0,0,1,0,0,0,0
5,219,1,1,0,1,0,0,0,0
6,219,0,1,1,1,0,0,0,0
7,218,1,1,1,1,0,0,0,0
8,218,1,1,1,0,1,0,0,2.0
9,217,2,1,1,0,1,0,0,2.0
10,216,2,1,1,1,1,0,0,2.0
11,214,4,1,1,1,1,0,0,2.0
12,214,3,1,1,1,2,0,0,1.0
13,213,3,1,2,1,2,0,0,1.0
14,210,4,1,3,2,2,0,0,1.0
15,207,7,1,3,1,3,0,0,1.6666666666666667
16,206,7,1,4,1,3,0,0,1.6666666666666667
17,201,9,3,4,2,3,0,0,1.6666666666666667
18,201,6,3,5,4,3,0,0,1.6666666666666667
19,195,11,3,5,3,5,0,0,1.8
20,194,7,5,7,4,5,0,0,1.8
21,192,9,5,6,5,5,0,0,1.8
22,189,6,6,8,7,6,0,0,2.1666666666666665
23,183,11,6,9,5,8,0,0,2.25
24,174,18,5,7,8,10,0,0,1.8
25,169,20,6,9,7,11,0,0,1.8181818181818181
26,161,22,7,8,11,13,0,0,1.7692307692307692
27,154,20,10,11,9,18,0,0,1.7222222222222223
28,150,19,12,13,10,18,0,0,1.7222222222222223
29,142,19,12,18,9,22,0,0,1.6818181818181819
30,137,17,15,18,13,22,0,0,1.6818181818181819
31,129,21,15,17,12,28,0,0,1.6785714285714286
32,121,21,19,17,14,30,0,0,1.9333333333333333
33,115,22,19,13,20,33,0,0,1.8181818181818181
34,114,15,17,14,22,40,0,0,1.675
35,106,15,17,17,21,46,0,0,1.6521739130434783
36,99,16,18,18,20,51,0,0,1.5490196078431373
37,95,19,15,16,20,57,0,0,1.4912280701754386
38,91,15,19,14,18,65,0,0,1.5538461538461539
39,86,13,15,14,20,74,0,0,1.4324324324324325
40,82,13,15,12,21,79,0,0,1.3544303797468353
41,78,13,14,13,19,85,0,0,1.3411764705882352
42,74,12,15,12,19,90,0,0,1.3111111111111111
43,70,12,15,8,20,97,0,0,1.2989690721649485
44,69,9,16,9,16,103,0,0,1.2524271844660195
45,65,9,14,8,14,112,0,0,1.2053571428571428
46,63,7,13,10,15,114,0,0,1.219298245614035
47,61,8,12,8,14,119,0,0,1.1932773109243697
48,59,6,10,9,11,127,0,0,1.1496062992125984
49,56,7,7,10,10,132,0,0,1.128787878787879
50,55,6,5,8,12,136,0,0,1.125
51,55,4,5,9,10,139,0,0,1.1223021582733812
52,55,1,4,6,12,144,0,0,1.0972222222222223
53,51,4,4,5,11,147,0,0,1.08843537414966
54,51,4,3,3,12,149,0,0,1.0738255033557047
55,50,5,3,2,9,153,0,0,1.065359477124183
56,50,1,6,2,10,153,0,0,1.065359477124183
57,50,1,6,1,7,157,0,0,1.0509554140127388
58,50,0,5,2,5,160,0,0,1.05
59,50,0,3,2,3,164,0,0,1.0304878048780488
60,50,0,3,1,3,165,0,0,1.0303030303030303
61,50,0,3,1,2,166,0,0,1.0240963855421688
62,50,0,3,0,2,167,0,0,1.0239520958083832
63,49,1,0,0,2,170,0,0,1.011764705882353
64,49,1,0,0,2,170,0,0,1.011764705882353
65,49,1,0,0,1,171,0,0,1.0058479532163742
66,49,0,0,1,1,171,0,0,1.0058479532163742
67,49,0,0,1,0,172,0,0,1.0
68,48,1,0,1,0,172,0,0,1.0
69,48,1,0,1,0,172,0,0,1.0
70,47,2,0,0,1,172,0,0,1.0
71,47,1,1,0,1,172,0,0,1.0
