Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,219,2,0,1,0,0,0,0,0
2,217,4,0,1,0,0,0,0,0
3,217,4,0,0,1,0,0,0,0
4,217,2,1,1,1,0,0,0,0
5,216,1,2,2,1,0,0,0,0
6,215,2,2,2,1,0,0,0,0
7,215,2,2,2,1,0,0,0,0
8,214,2,2,2,1,1,0,0,4.0
9,212,3,3,1,2,1,0,0,4.0
10,211,4,3,1,2,1,0,0,4.0
11,208,6,3,1,2,2,0,0,2.5
12,207,5,4,0,3,3,0,0,1.6666666666666667
13,207,4,5,0,2,4,0,0,1.75
14,207,1,5,3,1,5,0,0,2.0
15,203,4,5,4,1,5,0,0,2.0
16,199,8,4,4,1,6,0,0,2.0
17,198,9,4,4,0,7,0,0,2.142857142857143
18,198,5,3,5,3,8,0,0,1.875
19,196,3,1,8,4,10,0,0,1.6
20,194,4,1,8,4,11,0,0,1.4545454545454546
21,189,9,1,8,4,11,0,0,1.4545454545454546
22,185,11,2,5,8,11,0,0,1.4545454545454546
23,183,11,3,2,9,14,0,0,1.6428571428571428
24,183,6,6,4,8,15,0,0,1.5333333333333334
25,182,3,8,6,8,15,0,0,1.5333333333333334
26,181,2,10,5,9,15,0,0,1.5333333333333334
27,180,3,9,4,6,20,0,0,1.55
28,179,3,9,3,4,24,0,0,1.5833333333333333
29,179,2,8,2,6,25,0,0,1.52
30,176,4,8,2,6,26,0,0,1.4615384615384615
31,173,6,5,3,5,30,0,0,1.3666666666666667
32,172,7,3,2,5,33,0,0,1.2727272727272727
33,170,6,2,3,4,37,0,0,1.1891891891891893
34,168,5,3,5,2,39,0,0,1.1282051282051282
35,166,6,3,5,3,39,0,0,1.1282051282051282
36,160,10,3,7,3,39,0,0,1.1282051282051282
37,156,12,2,7,4,41,0,0,1.1219512195121952
38,150,16,3,6,5,42,0,0,1.2142857142857142
39,145,15,4,10,6,42,0,0,1.2142857142857142
40,139,17,6,9,7,44,0,0,1.1818181818181819
41,131,19,8,10,9,45,0,0,1.1555555555555554
42,125,20,9,13,8,47,0,0,1.1914893617021276
43,120,19,11,12,11,49,0,0,1.2653061224489797
44,119,12,14,16,11,50,0,0,1.32
45,113,12,16,16,12,53,0,0,1.320754716981132
46,109,11,18,14,14,56,0,0,1.4107142857142858
