Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,221,0,0,1,0,0,0,0,0
3,219,2,0,0,1,0,0,0,0
4,219,2,0,0,1,0,0,0,0
5,219,2,0,0,1,0,0,0,0
6,219,0,2,0,1,0,0,0,0
7,219,0,2,0,1,0,0,0,0
8,219,0,2,0,0,1,0,0,2.0
9,219,0,2,0,0,1,0,0,2.0
10,219,0,2,0,0,1,0,0,2.0
11,219,0,2,0,0,1,0,0,2.0
12,219,0,2,0,0,1,0,0,2.0
13,219,0,0,0,0,3,0,0,0.6666666666666666
14,219,0,0,0,0,3,0,0,0.6666666666666666
15,219,0,0,0,0,3,0,0,0.6666666666666666
16,219,0,0,0,0,3,0,0,0.6666666666666666
17,219,0,0,0,0,3,0,0,0.6666666666666666
18,219,0,0,0,0,3,0,0,0.6666666666666666
19,219,0,0,0,0,3,0,0,0.6666666666666666
20,219,0,0,0,0,3,0,0,0.6666666666666666
21,219,0,0,0,0,3,0,0,0.6666666666666666
22,219,0,0,0,0,3,0,0,0.6666666666666666
23,219,0,0,0,0,3,0,0,0.6666666666666666
24,219,0,0,0,0,3,0,0,0.6666666666666666
25,219,0,0,0,0,3,0,0,0.6666666666666666
26,219,0,0,0,0,3,0,0,0.6666666666666666
27,219,0,0,0,0,3,0,0,0.6666666666666666
28,219,0,0,0,0,3,0,0,0.6666666666666666
29,219,0,0,0,0,3,0,0,0.6666666666666666
30,219,0,0,0,0,3,0,0,0.6666666666666666
31,219,0,0,0,0,3,0,0,0.6666666666666666
32,219,0,0,0,0,3,0,0,0.6666666666666666
33,219,0,0,0,0,3,0,0,0.6666666666666666
34,219,0,0,0,0,3,0,0,0.6666666666666666
35,219,0,0,0,0,3,0,0,0.6666666666666666
36,219,0,0,0,0,3,0,0,0.6666666666666666
37,219,0,0,0,0,3,0,0,0.6666666666666666
38,219,0,0,0,0,3,0,0,0.6666666666666666
39,219,0,0,0,0,3,0,0,0.6666666666666666
40,219,0,0,0,0,3,0,0,0.6666666666666666
41,219,0,0,0,0,3,0,0,0.6666666666666666
42,219,0,0,0,0,3,0,0,0.6666666666666666
43,219,0,0,0,0,3,0,0,0.6666666666666666
44,219,0,0,0,0,3,0,0,0.6666666666666666
45,219,0,0,0,0,3,0,0,0.6666666666666666
46,219,0,0,0,0,3,0,0,0.6666666666666666
47,219,0,0,0,0,3,0,0,0.6666666666666666
48,219,0,0,0,0,3,0,0,0.6666666666666666
49,219,0,0,0,0,3,0,0,0.6666666666666666
50,219,0,0,0,0,3,0,0,0.6666666666666666
51,219,0,0,0,0,3,0,0,0.6666666666666666
52,219,0,0,0,0,3,0,0,0.6666666666666666
53,219,0,0,0,0,3,0,0,0.6666666666666666
54,219,0,0,0,0,3,0,0,0.6666666666666666
55,219,0,0,0,0,3,0,0,0.6666666666666666
56,219,0,0,0,0,3,0,0,0.6666666666666666
57,219,0,0,0,0,3,0,0,0.6666666666666666
58,219,0,0,0,0,3,0,0,0.6666666666666666
59,219,0,0,0,0,3,0,0,0.6666666666666666
60,219,0,0,0,0,3,0,0,0.6666666666666666
61,219,0,0,0,0,3,0,0,0.6666666666666666
62,219,0,0,0,0,3,0,0,0.6666666666666666
63,219,0,0,0,0,3,0,0,0.6666666666666666
64,219,0,0,0,0,3,0,0,0.6666666666666666
65,219,0,0,0,0,3,0,0,0.6666666666666666
66,219,0,0,0,0,3,0,0,0.6666666666666666
67,219,0,0,0,0,3,0,0,0.6666666666666666
68,219,0,0,0,0,3,0,0,0.6666666666666666
