Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,219,2,0,1,0,0,0,0,0
3,218,3,0,0,1,0,0,0,0
4,218,3,0,0,1,0,0,0,0
5,218,1,1,1,1,0,0,0,0
6,216,2,2,1,1,0,0,0,0
7,216,2,2,1,1,0,0,0,0
8,216,2,2,1,0,1,0,0,3.0
9,215,1,3,1,1,1,0,0,3.0
10,215,1,3,1,1,1,0,0,3.0
11,214,2,3,1,1,1,0,0,3.0
12,213,2,3,1,1,2,0,0,2.0
13,213,2,2,0,2,3,0,0,1.3333333333333333
14,213,1,2,1,1,4,0,0,1.5
15,211,2,2,2,1,4,0,0,1.5
16,209,4,1,2,1,5,0,0,1.4
17,209,4,1,2,1,5,0,0,1.4
18,208,3,2,2,1,6,0,0,1.5
19,205,4,1,3,2,7,0,0,1.2857142857142858
20,204,5,1,3,2,7,0,0,1.2857142857142858
21,203,5,1,4,2,7,0,0,1.2857142857142858
22,202,3,2,5,3,7,0,0,1.2857142857142858
23,201,3,3,3,4,8,0,0,1.375
24,200,3,3,4,3,9,0,0,1.6666666666666667
25,200,2,2,4,4,10,0,0,1.5
26,199,2,2,3,6,10,0,0,1.5
27,199,1,2,4,5,11,0,0,1.6363636363636365
28,198,2,2,3,4,13,0,0,1.5384615384615385
29,198,1,2,2,5,14,0,0,1.4285714285714286
30,198,1,1,1,5,16,0,0,1.3125
31,198,0,1,1,4,18,0,0,1.1666666666666667
32,198,0,1,1,4,18,0,0,1.1666666666666667
33,197,1,1,1,3,19,0,0,1.105263157894737
34,196,2,1,1,2,20,0,0,1.1
35,196,2,1,0,2,21,0,0,1.0952380952380953
36,196,1,0,1,1,23,0,0,1.0
37,196,0,0,2,1,23,0,0,1.0
38,194,2,0,2,1,23,0,0,1.0
39,193,3,0,2,1,23,0,0,1.0
40,193,3,0,1,1,24,0,0,1.0416666666666667
41,193,1,1,1,2,24,0,0,1.0416666666666667
42,192,1,1,2,2,24,0,0,1.0416666666666667
43,192,1,1,2,2,24,0,0,1.0416666666666667
44,190,3,1,2,2,24,0,0,1.0416666666666667
45,190,2,1,2,2,25,0,0,1.04
46,186,6,1,1,2,26,0,0,1.0769230769230769
47,186,4,2,2,2,26,0,0,1.0769230769230769
48,183,7,1,2,2,27,0,0,1.0740740740740742
49,182,4,2,4,3,27,0,0,1.0740740740740742
50,177,9,2,4,2,28,0,0,1.1071428571428572
51,176,7,2,6,2,29,0,0,1.103448275862069
52,174,8,2,7,2,29,0,0,1.103448275862069
53,173,4,4,7,5,29,0,0,1.103448275862069
54,164,12,3,8,4,31,0,0,1.2580645161290323
55,158,16,4,6,7,31,0,0,1.2580645161290323
56,153,20,3,6,7,33,0,0,1.2424242424242424
57,148,16,8,7,10,33,0,0,1.2424242424242424
58,145,13,9,11,8,36,0,0,1.3055555555555556
59,143,10,12,12,9,36,0,0,1.3055555555555556
60,136,12,14,12,7,41,0,0,1.3414634146341464
61,135,10,17,8,10,42,0,0,1.3095238095238095
62,134,9,17,4,12,46,0,0,1.5217391304347827
63,132,4,20,6,13,47,0,0,1.553191489361702
64,132,3,15,6,13,53,0,0,1.3962264150943395
65,126,8,15,6,12,55,0,0,1.3818181818181818
66,126,6,14,5,9,62,0,0,1.3225806451612903
67,125,7,10,1,8,71,0,0,1.1690140845070423
68,125,1,12,1,7,76,0,0,1.144736842105263
69,124,2,11,1,6,78,0,0,1.141025641025641
70,124,1,9,1,6,81,0,0,1.0987654320987654
71,124,1,9,1,5,82,0,0,1.0853658536585367
