Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,220,1,0,1,0,0,0,0,0
3,219,2,0,0,1,0,0,0,0
4,219,2,0,0,1,0,0,0,0
5,219,1,0,1,1,0,0,0,0
6,219,0,1,1,1,0,0,0,0
7,219,0,1,1,1,0,0,0,0
8,219,0,1,1,0,1,0,0,2.0
9,219,0,1,0,1,1,0,0,2.0
10,219,0,1,0,1,1,0,0,2.0
11,219,0,1,0,1,1,0,0,2.0
12,218,1,1,0,1,1,0,0,2.0
13,218,1,0,0,1,2,0,0,1.5
14,218,1,0,0,0,3,0,0,1.0
15,218,0,0,1,0,3,0,0,1.0
16,218,0,0,1,0,3,0,0,1.0
17,217,1,0,1,0,3,0,0,1.0
18,216,2,0,1,0,3,0,0,1.0
19,216,2,0,0,1,3,0,0,1.0
20,216,1,1,0,1,3,0,0,1.0
21,216,0,2,0,1,3,0,0,1.0
22,216,0,2,0,1,3,0,0,1.0
23,215,1,2,0,1,3,0,0,1.0
24,215,1,2,0,0,4,0,0,1.25
25,215,1,2,0,0,4,0,0,1.25
26,215,0,2,1,0,4,0,0,1.25
27,214,1,1,1,0,5,0,0,1.0
28,211,4,0,1,0,6,0,0,1.0
29,211,4,0,1,0,6,0,0,1.0
30,211,3,1,0,1,6,0,0,1.0
31,211,0,2,2,1,6,0,0,1.0
32,210,1,2,2,1,6,0,0,1.0
33,208,3,2,2,1,6,0,0,1.0
34,208,3,2,2,1,6,0,0,1.0
35,208,2,2,1,2,7,0,0,1.4285714285714286
36,208,0,3,2,2,7,0,0,1.4285714285714286
37,206,2,2,2,2,8,0,0,1.25
38,206,2,1,2,2,9,0,0,1.1111111111111112
39,206,2,1,1,3,9,0,0,1.1111111111111112
40,206,0,2,1,2,11,0,0,1.1818181818181819
41,206,0,2,1,2,11,0,0,1.1818181818181819
42,205,1,2,1,2,11,0,0,1.1818181818181819
43,204,2,1,1,2,12,0,0,1.0833333333333333
44,204,2,1,0,2,13,0,0,1.0
45,204,1,2,0,1,14,0,0,1.0714285714285714
46,203,1,3,0,1,14,0,0,1.0714285714285714
47,203,1,2,0,1,15,0,0,1.0
48,203,1,2,0,1,15,0,0,1.0
49,203,0,3,0,0,16,0,0,1.0625
50,203,0,3,0,0,16,0,0,1.0625
51,203,0,3,0,0,16,0,0,1.0625
52,203,0,2,0,0,17,0,0,1.0588235294117647
53,203,0,1,0,0,18,0,0,1.0
54,203,0,1,0,0,18,0,0,1.0
55,203,0,1,0,0,18,0,0,1.0
56,203,0,0,0,0,19,0,0,0.9473684210526315
57,203,0,0,0,0,19,0,0,0.9473684210526315
58,203,0,0,0,0,19,0,0,0.9473684210526315
59,203,0,0,0,0,19,0,0,0.9473684210526315
60,203,0,0,0,0,19,0,0,0.9473684210526315
61,203,0,0,0,0,19,0,0,0.9473684210526315
62,203,0,0,0,0,19,0,0,0.9473684210526315
63,203,0,0,0,0,19,0,0,0.9473684210526315
64,203,0,0,0,0,19,0,0,0.9473684210526315
65,203,0,0,0,0,19,0,0,0.9473684210526315
66,203,0,0,0,0,19,0,0,0.9473684210526315
67,203,0,0,0,0,19,0,0,0.9473684210526315
68,203,0,0,0,0,19,0,0,0.9473684210526315
69,203,0,0,0,0,19,0,0,0.9473684210526315
70,203,0,0,0,0,19,0,0,0.9473684210526315
71,203,0,0,0,0,19,0,0,0.9473684210526315
72,203,0,0,0,0,19,0,0,0.9473684210526315
73,203,0,0,0,0,19,0,0,0.9473684210526315
74,203,0,0,0,0,19,0,0,0.9473684210526315
