Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,220,1,0,1,0,0,0,0,0
2,219,2,0,1,0,0,0,0,0
3,219,2,0,0,1,0,0,0,0
4,218,2,0,1,1,0,0,0,0
5,218,1,1,1,1,0,0,0,0
6,218,1,1,1,1,0,0,0,0
7,218,0,2,1,1,0,0,0,0
8,218,0,2,0,1,1,0,0,3.0
9,216,2,2,0,1,1,0,0,3.0
10,215,3,2,0,1,1,0,0,3.0
11,214,4,2,0,1,1,0,0,3.0
12,214,2,1,2,1,2,0,0,1.5
13,212,3,1,3,0,3,0,0,2.6666666666666665
14,211,3,1,3,0,4,0,0,2.0
15,207,7,1,3,0,4,0,0,2.0
16,205,7,2,2,2,4,0,0,2.0
17,202,9,3,1,3,4,0,0,2.0
18,202,5,5,3,3,4,0,0,2.0
19,202,3,6,4,3,4,0,0,2.0
20,200,2,8,4,4,4,0,0,2.0
21,195,7,7,4,2,7,0,0,2.142857142857143
22,192,10,7,2,3,8,0,0,2.125
23,191,9,6,3,4,9,0,0,2.0
24,186,9,5,7,5,10,0,0,1.8
25,176,16,3,10,4,13,0,0,1.6923076923076923
26,171,20,2,11,4,14,0,0,1.5714285714285714
27,161,25,1,13,4,18,0,0,1.8333333333333333
28,156,20,7,12,8,19,0,0,1.8421052631578947
29,149,22,8,13,10,20,0,0,1.9
30,141,20,13,17,11,20,0,0,1.9
31,131,25,15,16,15,20,0,0,1.9
32,126,23,18,16,17,22,0,0,2.1363636363636362
33,120,21,22,16,16,27,0,0,2.4074074074074074
34,117,14,24,18,18,31,0,0,2.5161290322580645
35,110,16,21,17,20,38,0,0,2.0789473684210527
36,105,15,23,16,20,43,0,0,2.0
37,100,17,20,13,20,52,0,0,1.7692307692307692
38,98,12,18,13,23,58,0,0,1.706896551724138
39,97,8,17,14,20,66,0,0,1.5909090909090908
40,91,9,15,14,20,73,0,0,1.4931506849315068
41,87,11,12,15,17,80,0,0,1.45
42,83,14,9,9,20,87,0,0,1.3448275862068966
43,78,13,10,8,16,97,0,0,1.3505154639175259
44,73,14,11,6,17,101,0,0,1.306930693069307
45,72,11,12,7,16,104,0,0,1.2788461538461537
46,70,8,13,8,16,107,0,0,1.2523364485981308
47,68,5,13,9,11,116,0,0,1.2413793103448276
48,66,6,13,9,9,119,0,0,1.226890756302521
49,63,7,14,7,9,122,0,0,1.2131147540983607
50,59,9,10,7,9,128,0,0,1.1875
51,57,9,9,4,11,132,0,0,1.1515151515151516
52,54,9,9,5,10,135,0,0,1.1481481481481481
53,52,7,7,7,10,139,0,0,1.1223021582733812
54,51,6,5,7,9,144,0,0,1.1111111111111112
55,51,3,6,9,7,146,0,0,1.1027397260273972
56,51,1,6,8,6,150,0,0,1.1133333333333333
57,51,0,7,5,8,151,0,0,1.1059602649006623
58,51,0,5,3,9,154,0,0,1.0974025974025974
59,50,1,4,1,9,157,0,0,1.0764331210191083
60,48,3,3,0,10,158,0,0,1.0696202531645569
61,48,3,3,0,8,160,0,0,1.0625
62,48,2,3,0,5,164,0,0,1.048780487804878
63,48,0,2,2,3,167,0,0,1.029940119760479
64,48,0,1,2,1,170,0,0,1.0176470588235293
65,48,0,1,2,0,171,0,0,1.0116959064327486
66,48,0,1,2,0,171,0,0,1.0116959064327486
67,48,0,1,0,2,171,0,0,1.0116959064327486
68,48,0,1,0,2,171,0,0,1.0116959064327486
69,48,0,0,0,2,172,0,0,1.005813953488372
70,48,0,0,0,2,172,0,0,1.005813953488372
71,48,0,0,0,2,172,0,0,1.005813953488372
72,48,0,0,0,0,174,0,0,0.9942528735632183
73,48,0,0,0,0,174,0,0,0.9942528735632183
74,48,0,0,0,0,174,0,0,0.9942528735632183
75,48,0,0,0,0,174,0,0,0.9942528735632183
76,48,0,0,0,0,174,0,0,0.9942528735632183
77,48,0,0,0,0,174,0,0,0.9942528735632183
78,48,0,0,0,0,174,0,0,0.9942528735632183
79,48,0,0,0,0,174,0,0,0.9942528735632183
80,48,0,0,0,0,174,0,0,0.9942528735632183
81,48,0,0,0,0,174,0,0,0.9942528735632183
82,48,0,0,0,0,174,0,0,0.9942528735632183
83,48,0,0,0,0,174,0,0,0.9942528735632183
84,48,0,0,0,0,174,0,0,0.9942528735632183
85,48,0,0,0,0,174,0,0,0.9942528735632183
86,48,0,0,0,0,174,0,0,0.9942528735632183
87,48,0,0,0,0,174,0,0,0.9942528735632183
88,48,0,0,0,0,174,0,0,0.9942528735632183
89,48,0,0,0,0,174,0,0,0.9942528735632183
90,48,0,0,0,0,174,0,0,0.9942528735632183
91,48,0,0,0,0,174,0,0,0.9942528735632183
92,48,0,0,0,0,174,0,0,0.9942528735632183
93,48,0,0,0,0,174,0,0,0.9942528735632183
94,48,0,0,0,0,174,0,0,0.9942528735632183
95,48,0,0,0,0,174,0,0,0.9942528735632183
96,48,0,0,0,0,174,0,0,0.9942528735632183
97,48,0,0,0,0,174,0,0,0.9942528735632183
98,48,0,0,0,0,174,0,0,0.9942528735632183
99,48,0,0,0,0,174,0,0,0.9942528735632183
