Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,220,1,0,1,0,0,0,0,0
2,220,1,0,1,0,0,0,0,0
3,220,1,0,0,1,0,0,0,0
4,220,0,1,0,1,0,0,0,0
5,220,0,1,0,1,0,0,0,0
6,219,1,1,0,1,0,0,0,0
7,218,2,1,0,1,0,0,0,0
8,217,3,1,0,0,1,0,0,4.0
9,217,2,2,0,0,1,0,0,4.0
10,217,1,2,1,0,1,0,0,4.0
11,216,1,1,2,0,2,0,0,2.0
12,216,1,1,2,0,2,0,0,2.0
13,215,2,1,2,0,2,0,0,2.0
14,214,2,2,1,1,2,0,0,2.0
15,214,2,2,0,2,2,0,0,2.0
16,214,1,1,1,2,3,0,0,1.3333333333333333
17,213,1,1,2,2,3,0,0,1.3333333333333333
18,212,2,1,2,2,3,0,0,1.3333333333333333
19,208,6,1,2,1,4,0,0,1.5
20,205,8,1,2,1,5,0,0,2.2
21,202,10,0,2,2,6,0,0,1.8333333333333333
22,198,10,2,4,2,6,0,0,1.8333333333333333
23,195,10,3,6,2,6,0,0,1.8333333333333333
24,194,8,4,7,3,6,0,0,1.8333333333333333
25,192,6,6,8,3,7,0,0,2.4285714285714284
26,190,5,9,6,4,8,0,0,2.375
27,187,7,10,4,6,8,0,0,2.375
28,186,6,11,3,8,8,0,0,2.375
29,184,6,9,3,9,11,0,0,2.1818181818181817
30,179,8,11,3,8,13,0,0,2.1538461538461537
31,178,8,10,4,6,16,0,0,2.125
32,175,9,9,4,5,20,0,0,1.75
33,172,7,10,3,5,25,0,0,1.6
34,171,7,9,4,3,28,0,0,1.4642857142857142
35,168,7,10,4,4,29,0,0,1.4137931034482758
36,166,6,12,4,5,29,0,0,1.4137931034482758
37,160,11,10,3,5,33,0,0,1.2424242424242424
38,158,10,12,3,4,35,0,0,1.4
39,153,13,12,3,5,36,0,0,1.3888888888888888
40,150,10,9,7,5,41,0,0,1.3414634146341464
41,146,12,11,7,4,42,0,0,1.3333333333333333
42,142,11,11,9,4,45,0,0,1.2444444444444445
43,134,16,10,10,4,48,0,0,1.25
44,129,17,11,7,8,50,0,0,1.24
45,126,16,11,9,7,53,0,0,1.320754716981132
46,121,13,10,14,10,54,0,0,1.2962962962962963
47,109,20,10,16,11,56,0,0,1.3392857142857142
48,103,23,10,15,12,59,0,0,1.3220338983050848
49,97,24,9,17,9,66,0,0,1.5
50,94,15,15,14,17,67,0,0,1.4776119402985075
51,87,16,14,15,18,72,0,0,1.4722222222222223
52,86,11,15,17,17,76,0,0,1.4078947368421053
53,82,12,17,14,19,78,0,0,1.4230769230769231
54,74,13,19,13,22,81,0,0,1.382716049382716
55,68,18,17,9,19,91,0,0,1.4065934065934067
56,66,16,18,8,18,96,0,0,1.4270833333333333
57,63,11,12,14,18,104,0,0,1.3365384615384615
58,61,7,15,12,18,109,0,0,1.3211009174311927
59,59,7,13,12,14,117,0,0,1.2564102564102564
60,56,7,12,12,11,124,0,0,1.2419354838709677
61,53,8,9,7,15,130,0,0,1.1923076923076923
62,53,6,10,6,16,131,0,0,1.183206106870229
63,51,5,9,7,13,137,0,0,1.167883211678832
64,51,2,11,5,14,139,0,0,1.158273381294964
65,49,4,7,3,14,145,0,0,1.1310344827586207
66,48,3,7,3,8,153,0,0,1.1111111111111112
67,48,3,6,1,8,156,0,0,1.0961538461538463
68,48,1,7,2,7,157,0,0,1.0955414012738853
69,47,1,7,2,5,160,0,0,1.075
70,46,2,6,1,4,163,0,0,1.0674846625766872
71,46,2,3,1,3,167,0,0,1.0419161676646707
72,45,2,3,1,2,169,0,0,1.0355029585798816
73,45,1,2,2,2,170,0,0,1.0294117647058822
74,45,1,2,2,2,170,0,0,1.0294117647058822
75,45,0,2,2,1,172,0,0,1.0232558139534884
76,44,1,1,1,2,173,0,0,1.0173410404624277
77,43,2,1,0,2,174,0,0,1.0172413793103448
78,43,2,1,0,2,174,0,0,1.0172413793103448
79,43,1,1,1,2,174,0,0,1.0172413793103448
80,42,1,1,2,2,174,0,0,1.0172413793103448
81,42,1,1,2,1,175,0,0,1.0171428571428571
82,42,1,0,2,0,177,0,0,1.0056497175141244
83,42,0,0,2,1,177,0,0,1.0056497175141244
84,41,1,0,1,2,177,0,0,1.0056497175141244
85,41,1,0,1,2,177,0,0,1.0056497175141244
86,41,1,0,1,2,177,0,0,1.0056497175141244
87,41,0,0,1,3,177,0,0,1.0056497175141244
88,41,0,0,1,2,178,0,0,1.0112359550561798
89,41,0,0,1,1,179,0,0,1.005586592178771
90,40,1,0,1,1,179,0,0,1.005586592178771
91,40,1,0,0,2,179,0,0,1.005586592178771
92,40,1,0,0,1,180,0,0,1.0055555555555555
93,40,0,1,0,1,180,0,0,1.0055555555555555
94,40,0,1,0,1,180,0,0,1.0055555555555555
95,40,0,1,0,1,180,0,0,1.0055555555555555
96,40,0,1,0,0,181,0,0,1.0
97,40,0,1,0,0,181,0,0,1.0
98,40,0,1,0,0,181,0,0,1.0
99,40,0,1,0,0,181,0,0,1.0
