Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,220,1,0,1,0,0,0,0,0
3,220,1,0,0,1,0,0,0,0
4,219,2,0,0,1,0,0,0,0
5,219,1,0,1,1,0,0,0,0
6,217,3,0,1,1,0,0,0,0
7,217,2,0,2,1,0,0,0,0
8,216,3,0,2,0,1,0,0,4.0
9,214,3,1,2,1,1,0,0,4.0
10,213,4,1,2,1,1,0,0,4.0
11,213,3,1,2,2,1,0,0,4.0
12,210,4,3,2,2,1,0,0,4.0
13,210,3,4,1,3,1,0,0,4.0
14,210,3,4,1,2,2,0,0,3.0
15,210,0,6,1,3,2,0,0,3.0
16,208,2,5,1,2,4,0,0,2.25
17,207,3,5,1,2,4,0,0,2.25
18,205,5,5,1,1,5,0,0,2.4
19,205,3,3,2,2,7,0,0,1.8571428571428572
20,203,4,2,3,1,9,0,0,1.4444444444444444
21,203,2,3,4,1,9,0,0,1.4444444444444444
22,201,4,1,4,1,11,0,0,1.2727272727272727
23,201,2,1,4,3,11,0,0,1.2727272727272727
24,197,6,1,3,3,12,0,0,1.3333333333333333
25,194,7,3,2,4,12,0,0,1.3333333333333333
26,190,11,3,2,4,12,0,0,1.3333333333333333
27,187,10,4,3,6,12,0,0,1.3333333333333333
28,182,12,4,5,4,15,0,0,1.4
29,179,11,6,7,3,16,0,0,1.5625
30,176,11,7,9,2,17,0,0,1.5294117647058822
31,170,12,8,10,5,17,0,0,1.5294117647058822
32,159,20,6,11,5,21,0,0,1.8571428571428572
33,154,22,8,10,7,21,0,0,1.8571428571428572
34,149,21,9,12,9,22,0,0,1.7727272727272727
35,146,13,14,13,13,23,0,0,1.7391304347826086
36,141,13,15,12,13,28,0,0,1.7142857142857142
37,135,14,15,15,12,31,0,0,1.8387096774193548
38,134,12,15,13,14,34,0,0,1.8235294117647058
39,128,13,16,12,17,36,0,0,1.8333333333333333
40,124,11,19,11,15,42,0,0,1.8571428571428572
41,119,15,18,7,16,47,0,0,1.8085106382978724
42,114,14,13,10,17,54,0,0,1.5925925925925926
43,112,12,11,9,17,61,0,0,1.4754098360655739
44,106,13,11,12,13,67,0,0,1.4328358208955223
45,100,14,12,15,11,70,0,0,1.4
46,98,14,12,11,12,75,0,0,1.3466666666666667
47,91,15,9,12,13,82,0,0,1.329268292682927
48,89,11,11,11,13,87,0,0,1.2988505747126438
49,83,15,11,9,15,89,0,0,1.303370786516854
50,77,14,14,11,16,90,0,0,1.288888888888889
51,73,16,14,8,15,96,0,0,1.3333333333333333
52,71,12,14,9,15,101,0,0,1.316831683168317
53,68,9,16,11,12,106,0,0,1.3113207547169812
54,63,10,14,12,12,111,0,0,1.2972972972972974
55,62,9,12,12,12,115,0,0,1.2695652173913043
56,58,10,11,11,12,120,0,0,1.25
57,52,11,9,11,12,127,0,0,1.188976377952756
58,50,12,9,7,15,129,0,0,1.193798449612403
59,50,8,9,8,13,134,0,0,1.164179104477612
60,50,2,10,7,15,138,0,0,1.1376811594202898
61,49,1,11,5,14,142,0,0,1.176056338028169
62,48,2,10,5,11,146,0,0,1.1575342465753424
63,45,5,10,3,9,150,0,0,1.14
64,45,4,9,1,10,153,0,0,1.1176470588235294
65,42,6,8,1,8,157,0,0,1.10828025477707
66,39,6,9,1,5,162,0,0,1.0864197530864197
67,38,7,5,1,5,166,0,0,1.0602409638554218
68,37,5,4,4,3,169,0,0,1.0532544378698225
69,36,3,6,4,2,171,0,0,1.064327485380117
70,36,2,6,5,1,172,0,0,1.063953488372093
71,36,1,6,5,1,173,0,0,1.0578034682080926
72,35,1,6,3,4,173,0,0,1.0578034682080926
73,35,1,3,2,5,176,0,0,1.0397727272727273
74,34,2,3,1,5,177,0,0,1.03954802259887
75,34,1,4,1,5,177,0,0,1.03954802259887
76,34,1,2,0,6,179,0,0,1.0279329608938548
77,33,1,3,0,3,182,0,0,1.0164835164835164
78,33,1,2,0,2,184,0,0,1.016304347826087
79,33,1,2,0,1,185,0,0,1.0162162162162163
80,33,0,2,1,1,185,0,0,1.0162162162162163
81,33,0,2,1,0,186,0,0,1.010752688172043
82,33,0,1,1,0,187,0,0,1.0053475935828877
83,33,0,1,1,0,187,0,0,1.0053475935828877
84,33,0,0,0,1,188,0,0,1.0
85,33,0,0,0,1,188,0,0,1.0
86,33,0,0,0,1,188,0,0,1.0
87,33,0,0,0,1,188,0,0,1.0
88,33,0,0,0,1,188,0,0,1.0
89,33,0,0,0,0,189,0,0,0.9947089947089947
90,33,0,0,0,0,189,0,0,0.9947089947089947
91,33,0,0,0,0,189,0,0,0.9947089947089947
92,33,0,0,0,0,189,0,0,0.9947089947089947
93,33,0,0,0,0,189,0,0,0.9947089947089947
94,33,0,0,0,0,189,0,0,0.9947089947089947
95,33,0,0,0,0,189,0,0,0.9947089947089947
96,33,0,0,0,0,189,0,0,0.9947089947089947
97,33,0,0,0,0,189,0,0,0.9947089947089947
98,33,0,0,0,0,189,0,0,0.9947089947089947
99,33,0,0,0,0,189,0,0,0.9947089947089947
