Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,219,2,0,1,0,0,0,0,0
3,219,2,0,0,1,0,0,0,0
4,218,3,0,0,1,0,0,0,0
5,218,1,1,1,1,0,0,0,0
6,218,1,1,1,1,0,0,0,0
7,217,1,1,2,1,0,0,0,0
8,216,2,1,2,0,1,0,0,5.0
9,215,3,1,1,1,1,0,0,5.0
10,213,4,2,1,1,1,0,0,5.0
11,213,3,2,1,2,1,0,0,5.0
12,212,3,2,1,2,2,0,0,2.5
13,209,4,3,2,2,2,0,0,2.5
14,207,6,3,2,1,3,0,0,2.3333333333333335
15,204,8,3,2,2,3,0,0,2.3333333333333335
16,200,9,3,5,1,4,0,0,2.5
17,196,11,4,4,2,5,0,0,2.0
18,194,10,4,7,2,5,0,0,2.0
19,187,13,4,9,3,6,0,0,1.8333333333333333
20,182,14,4,9,5,8,0,0,2.375
21,177,17,5,10,5,8,0,0,2.375
22,173,14,8,11,7,9,0,0,2.7777777777777777
23,163,19,10,11,10,9,0,0,2.7777777777777777
24,160,17,11,10,12,12,0,0,2.25
25,156,17,14,10,10,15,0,0,2.6
26,153,10,18,11,14,16,0,0,2.5
27,145,15,19,9,14,20,0,0,2.45
28,137,19,19,10,13,24,0,0,2.125
29,133,20,19,9,11,30,0,0,2.066666666666667
30,123,22,20,9,15,33,0,0,1.9090909090909092
31,113,24,21,12,12,40,0,0,1.95
32,108,25,18,13,12,46,0,0,1.891304347826087
33,104,19,17,19,10,53,0,0,1.7169811320754718
34,95,18,17,22,14,56,0,0,1.6428571428571428
35,87,21,16,23,13,62,0,0,1.6612903225806452
36,76,28,16,20,16,66,0,0,1.606060606060606
37,73,22,13,23,19,72,0,0,1.6111111111111112
38,66,21,14,18,27,76,0,0,1.5263157894736843
39,63,13,17,21,27,81,0,0,1.5555555555555556
40,57,16,15,21,24,89,0,0,1.4382022471910112
41,53,13,16,16,29,95,0,0,1.4105263157894736
42,50,13,18,14,26,101,0,0,1.4455445544554455
43,48,9,19,8,26,112,0,0,1.3571428571428572
44,46,7,20,10,22,117,0,0,1.3846153846153846
45,44,6,17,7,25,123,0,0,1.3170731707317074
46,42,6,15,7,17,135,0,0,1.2518518518518518
47,39,7,15,5,16,140,0,0,1.2142857142857142
48,38,6,12,4,11,151,0,0,1.1456953642384107
49,36,6,11,4,11,154,0,0,1.12987012987013
50,36,3,7,6,8,162,0,0,1.0925925925925926
51,36,2,6,7,7,164,0,0,1.0914634146341464
52,35,1,5,6,7,168,0,0,1.0714285714285714
53,35,1,4,5,5,172,0,0,1.058139534883721
54,34,2,2,2,7,175,0,0,1.04
55,34,1,3,1,7,176,0,0,1.0397727272727273
56,34,1,2,0,8,177,0,0,1.0338983050847457
57,32,2,3,0,6,179,0,0,1.0391061452513966
58,32,2,3,0,5,180,0,0,1.0333333333333334
59,31,3,2,0,2,184,0,0,1.016304347826087
60,31,1,4,0,1,185,0,0,1.0108108108108107
61,31,1,4,0,0,186,0,0,1.021505376344086
62,31,0,3,1,0,187,0,0,1.0160427807486632
63,31,0,3,1,0,187,0,0,1.0160427807486632
64,31,0,2,1,0,188,0,0,1.0106382978723405
65,31,0,2,1,0,188,0,0,1.0106382978723405
66,31,0,2,0,1,188,0,0,1.0106382978723405
67,31,0,0,0,1,190,0,0,1.0
68,31,0,0,0,1,190,0,0,1.0
69,31,0,0,0,1,190,0,0,1.0
70,31,0,0,0,1,190,0,0,1.0
71,31,0,0,0,0,191,0,0,0.9947643979057592
72,31,0,0,0,0,191,0,0,0.9947643979057592
73,31,0,0,0,0,191,0,0,0.9947643979057592
74,31,0,0,0,0,191,0,0,0.9947643979057592
75,31,0,0,0,0,191,0,0,0.9947643979057592
76,31,0,0,0,0,191,0,0,0.9947643979057592
77,31,0,0,0,0,191,0,0,0.9947643979057592
78,31,0,0,0,0,191,0,0,0.9947643979057592
79,31,0,0,0,0,191,0,0,0.9947643979057592
80,31,0,0,0,0,191,0,0,0.9947643979057592
81,31,0,0,0,0,191,0,0,0.9947643979057592
82,31,0,0,0,0,191,0,0,0.9947643979057592
83,31,0,0,0,0,191,0,0,0.9947643979057592
84,31,0,0,0,0,191,0,0,0.9947643979057592
85,31,0,0,0,0,191,0,0,0.9947643979057592
86,31,0,0,0,0,191,0,0,0.9947643979057592
87,31,0,0,0,0,191,0,0,0.9947643979057592
88,31,0,0,0,0,191,0,0,0.9947643979057592
89,31,0,0,0,0,191,0,0,0.9947643979057592
90,31,0,0,0,0,191,0,0,0.9947643979057592
91,31,0,0,0,0,191,0,0,0.9947643979057592
92,31,0,0,0,0,191,0,0,0.9947643979057592
93,31,0,0,0,0,191,0,0,0.9947643979057592
94,31,0,0,0,0,191,0,0,0.9947643979057592
95,31,0,0,0,0,191,0,0,0.9947643979057592
96,31,0,0,0,0,191,0,0,0.9947643979057592
97,31,0,0,0,0,191,0,0,0.9947643979057592
98,31,0,0,0,0,191,0,0,0.9947643979057592
99,31,0,0,0,0,191,0,0,0.9947643979057592
