Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,219,2,0,1,0,0,0,0,0
2,219,2,0,1,0,0,0,0,0
3,218,3,0,0,1,0,0,0,0
4,217,2,1,1,1,0,0,0,0
5,217,2,1,1,1,0,0,0,0
6,217,1,1,2,1,0,0,0,0
7,214,3,1,3,1,0,0,0,0
8,210,7,1,2,1,1,0,0,6.0
9,208,9,1,2,1,1,0,0,6.0
10,206,8,3,2,2,1,0,0,6.0
11,206,4,4,3,3,2,0,0,3.0
12,202,6,4,5,3,2,0,0,3.0
13,201,5,4,7,2,3,0,0,3.6666666666666665
14,200,6,4,6,3,3,0,0,3.6666666666666665
15,197,5,7,5,4,4,0,0,3.75
16,185,16,7,4,5,5,0,0,3.6
17,183,17,5,3,7,7,0,0,2.7142857142857144
18,183,14,4,5,7,9,0,0,2.111111111111111
19,180,5,7,13,7,10,0,0,2.1
20,173,10,8,13,6,12,0,0,2.1666666666666665
21,168,15,8,12,5,14,0,0,2.357142857142857
22,157,23,7,11,5,19,0,0,2.0526315789473686
23,155,18,11,5,14,19,0,0,2.0526315789473686
24,153,15,12,8,14,20,0,0,2.15
25,150,7,16,14,13,22,0,0,2.0
26,146,9,14,14,13,26,0,0,1.8846153846153846
27,141,12,13,13,14,29,0,0,1.9310344827586208
28,139,11,14,11,9,38,0,0,1.9473684210526316
29,136,10,12,9,14,41,0,0,1.8048780487804879
30,136,5,8,13,15,45,0,0,1.711111111111111
31,129,10,7,13,16,47,0,0,1.6382978723404256
32,125,11,4,12,15,55,0,0,1.509090909090909
33,124,12,3,8,15,60,0,0,1.4
34,122,7,7,6,14,66,0,0,1.3636363636363635
35,120,5,7,7,15,68,0,0,1.3235294117647058
36,116,8,8,6,14,70,0,0,1.3285714285714285
37,114,8,9,7,12,72,0,0,1.2916666666666667
38,110,10,10,5,11,76,0,0,1.263157894736842
39,110,6,11,3,9,83,0,0,1.3012048192771084
40,106,8,12,4,7,85,0,0,1.2705882352941176
41,101,9,10,5,7,90,0,0,1.211111111111111
42,98,12,9,4,8,91,0,0,1.1978021978021978
43,95,11,11,4,6,95,0,0,1.1789473684210525
44,94,7,12,6,4,99,0,0,1.1616161616161615
45,92,6,11,7,6,100,0,0,1.15
46,88,7,9,9,5,104,0,0,1.125
47,87,7,9,8,5,106,0,0,1.1415094339622642
48,87,5,7,7,7,109,0,0,1.110091743119266
49,83,5,9,6,9,110,0,0,1.1181818181818182
50,76,11,7,4,9,115,0,0,1.1304347826086956
51,74,13,5,4,9,117,0,0,1.1111111111111112
52,73,10,6,5,10,118,0,0,1.1016949152542372
53,72,4,9,6,9,122,0,0,1.098360655737705
54,71,3,10,6,6,126,0,0,1.1111111111111112
55,69,4,11,6,4,128,0,0,1.125
56,67,5,10,3,7,130,0,0,1.1153846153846154
57,65,6,10,0,8,133,0,0,1.1203007518796992
58,63,6,11,1,6,135,0,0,1.1185185185185185
59,63,4,12,1,6,136,0,0,1.1102941176470589
60,63,2,10,1,6,140,0,0,1.0785714285714285
61,63,0,9,2,3,145,0,0,1.0620689655172413
62,63,0,8,1,1,149,0,0,1.0604026845637584
63,63,0,7,1,1,150,0,0,1.0533333333333332
64,62,1,6,1,1,151,0,0,1.0463576158940397
65,62,1,5,0,2,152,0,0,1.0394736842105263
66,62,1,3,0,2,154,0,0,1.025974025974026
67,61,1,2,0,1,157,0,0,1.019108280254777
68,61,1,1,0,1,158,0,0,1.0126582278481013
69,61,1,1,0,1,158,0,0,1.0126582278481013
70,61,0,2,0,0,159,0,0,1.0062893081761006
71,61,0,2,0,0,159,0,0,1.0062893081761006
72,61,0,2,0,0,159,0,0,1.0062893081761006
73,61,0,2,0,0,159,0,0,1.0062893081761006
74,61,0,1,0,0,160,0,0,1.0
75,61,0,1,0,0,160,0,0,1.0
76,61,0,1,0,0,160,0,0,1.0
77,61,0,0,0,0,161,0,0,0.9937888198757764
78,61,0,0,0,0,161,0,0,0.9937888198757764
79,61,0,0,0,0,161,0,0,0.9937888198757764
80,61,0,0,0,0,161,0,0,0.9937888198757764
81,61,0,0,0,0,161,0,0,0.9937888198757764
82,61,0,0,0,0,161,0,0,0.9937888198757764
83,61,0,0,0,0,161,0,0,0.9937888198757764
84,61,0,0,0,0,161,0,0,0.9937888198757764
85,61,0,0,0,0,161,0,0,0.9937888198757764
86,61,0,0,0,0,161,0,0,0.9937888198757764
87,61,0,0,0,0,161,0,0,0.9937888198757764
88,61,0,0,0,0,161,0,0,0.9937888198757764
89,61,0,0,0,0,161,0,0,0.9937888198757764
90,61,0,0,0,0,161,0,0,0.9937888198757764
91,61,0,0,0,0,161,0,0,0.9937888198757764
92,61,0,0,0,0,161,0,0,0.9937888198757764
93,61,0,0,0,0,161,0,0,0.9937888198757764
94,61,0,0,0,0,161,0,0,0.9937888198757764
95,61,0,0,0,0,161,0,0,0.9937888198757764
96,61,0,0,0,0,161,0,0,0.9937888198757764
97,61,0,0,0,0,161,0,0,0.9937888198757764
98,61,0,0,0,0,161,0,0,0.9937888198757764
99,61,0,0,0,0,161,0,0,0.9937888198757764
