Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,220,1,0,1,0,0,0,0,0
3,219,2,0,0,1,0,0,0,0
4,219,2,0,0,1,0,0,0,0
5,219,1,1,0,1,0,0,0,0
6,219,0,1,1,1,0,0,0,0
7,218,1,1,1,1,0,0,0,0
8,218,1,1,1,0,1,0,0,2.0
9,218,1,1,1,0,1,0,0,2.0
10,218,0,1,1,1,1,0,0,2.0
11,216,2,1,1,1,1,0,0,2.0
12,216,2,0,1,1,2,0,0,1.0
13,216,2,0,1,1,2,0,0,1.0
14,216,0,1,1,2,2,0,0,1.0
15,215,1,1,1,1,3,0,0,1.0
16,215,1,1,1,1,3,0,0,1.0
17,214,2,1,1,1,3,0,0,1.0
18,213,2,1,1,2,3,0,0,1.0
19,213,2,1,1,1,4,0,0,1.25
20,212,2,2,1,1,4,0,0,1.25
21,212,1,1,2,1,5,0,0,1.2
22,210,3,1,1,2,5,0,0,1.2
23,208,4,2,1,1,6,0,0,1.5
24,208,4,2,1,1,6,0,0,1.5
25,208,2,2,2,2,6,0,0,1.5
26,207,1,2,4,2,6,0,0,1.5
27,205,3,1,4,1,8,0,0,1.375
28,200,8,1,4,1,8,0,0,1.375
29,199,8,2,2,3,8,0,0,1.375
30,198,7,1,2,4,10,0,0,1.3
31,197,3,3,5,4,10,0,0,1.3
32,193,6,4,5,4,10,0,0,1.3
33,193,5,4,6,4,10,0,0,1.3
34,188,9,4,5,4,12,0,0,1.4166666666666667
35,184,9,5,5,5,14,0,0,1.6428571428571428
36,180,13,4,5,5,15,0,0,1.5333333333333334
37,180,8,7,6,6,15,0,0,1.5333333333333334
38,178,6,5,9,7,17,0,0,1.4705882352941178
39,172,8,6,8,8,20,0,0,1.5
40,171,9,6,8,5,23,0,0,1.5217391304347827
41,166,12,6,8,7,23,0,0,1.5217391304347827
42,161,11,7,8,10,25,0,0,1.56
43,160,11,7,7,11,26,0,0,1.6153846153846154
44,158,8,6,10,8,32,0,0,1.40625
45,158,3,7,12,10,32,0,0,1.40625
46,153,7,6,8,12,36,0,0,1.3333333333333333
47,146,12,6,9,9,40,0,0,1.45
48,141,17,6,6,10,42,0,0,1.4285714285714286
49,138,15,4,7,14,44,0,0,1.3636363636363635
50,136,10,8,10,12,46,0,0,1.3695652173913044
51,131,10,8,11,10,52,0,0,1.2307692307692308
52,127,11,8,13,9,54,0,0,1.1851851851851851
53,123,13,8,9,11,58,0,0,1.2413793103448276
54,122,9,11,8,10,62,0,0,1.3064516129032258
55,117,10,12,8,13,62,0,0,1.3064516129032258
56,112,11,14,8,13,64,0,0,1.328125
57,110,12,11,7,14,68,0,0,1.25
58,107,10,10,9,11,75,0,0,1.1866666666666668
59,106,6,11,9,11,79,0,0,1.1898734177215189
60,102,8,12,7,10,83,0,0,1.1686746987951808
61,99,8,11,8,8,88,0,0,1.1590909090909092
62,97,9,10,5,11,90,0,0,1.1777777777777778
63,94,8,9,5,12,94,0,0,1.1595744680851063
64,93,6,9,7,9,98,0,0,1.1428571428571428
65,92,5,9,7,8,101,0,0,1.1386138613861385
66,91,3,10,6,9,103,0,0,1.1262135922330097
67,90,3,8,4,8,109,0,0,1.1376146788990826
68,88,4,7,2,7,114,0,0,1.105263157894737
69,85,6,7,2,8,114,0,0,1.105263157894737
70,85,5,7,2,7,116,0,0,1.103448275862069
71,85,3,7,2,7,118,0,0,1.1016949152542372
72,83,2,6,5,4,122,0,0,1.0655737704918034
73,82,3,3,4,3,127,0,0,1.047244094488189
74,82,3,3,4,2,128,0,0,1.0546875
75,82,1,4,3,3,129,0,0,1.0465116279069768
76,81,1,4,1,5,130,0,0,1.0461538461538462
77,80,2,3,1,5,131,0,0,1.0458015267175573
78,80,2,2,1,4,133,0,0,1.037593984962406
79,80,1,2,2,4,133,0,0,1.037593984962406
80,80,0,2,2,4,134,0,0,1.0298507462686568
81,80,0,2,2,1,137,0,0,1.0218978102189782
82,80,0,0,2,1,139,0,0,1.0071942446043165
83,80,0,0,1,2,139,0,0,1.0071942446043165
84,80,0,0,0,3,139,0,0,1.0071942446043165
85,80,0,0,0,2,140,0,0,1.0071428571428571
86,80,0,0,0,2,140,0,0,1.0071428571428571
87,80,0,0,0,2,140,0,0,1.0071428571428571
88,80,0,0,0,1,141,0,0,1.0
89,80,0,0,0,0,142,0,0,0.9929577464788732
90,80,0,0,0,0,142,0,0,0.9929577464788732
91,80,0,0,0,0,142,0,0,0.9929577464788732
92,80,0,0,0,0,142,0,0,0.9929577464788732
93,80,0,0,0,0,142,0,0,0.9929577464788732
94,80,0,0,0,0,142,0,0,0.9929577464788732
95,80,0,0,0,0,142,0,0,0.9929577464788732
96,80,0,0,0,0,142,0,0,0.9929577464788732
97,80,0,0,0,0,142,0,0,0.9929577464788732
98,80,0,0,0,0,142,0,0,0.9929577464788732
99,80,0,0,0,0,142,0,0,0.9929577464788732
