Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,220,1,0,1,0,0,0,0,0
2,219,2,0,1,0,0,0,0,0
3,217,4,0,0,1,0,0,0,0
4,217,3,0,1,1,0,0,0,0
5,215,4,1,1,1,0,0,0,0
6,214,3,2,2,1,0,0,0,0
7,213,4,2,2,1,0,0,0,0
8,212,3,2,3,1,1,0,0,4.0
9,211,3,2,4,1,1,0,0,4.0
10,207,6,3,3,2,1,0,0,4.0
11,205,7,4,3,2,1,0,0,4.0
12,203,8,3,2,4,2,0,0,2.0
13,203,4,4,3,4,4,0,0,2.0
14,203,2,5,4,4,4,0,0,2.0
15,201,2,6,5,3,5,0,0,2.0
16,201,2,6,4,4,5,0,0,2.0
17,197,6,5,2,4,8,0,0,2.0
18,195,6,5,2,4,10,0,0,1.9
19,195,6,5,1,5,10,0,0,1.9
20,195,2,5,3,5,12,0,0,1.5833333333333333
21,194,1,5,4,4,14,0,0,1.3571428571428572
22,189,6,4,3,3,17,0,0,1.411764705882353
23,187,8,4,3,2,18,0,0,1.3888888888888888
24,187,7,5,1,3,19,0,0,1.368421052631579
25,187,2,8,1,4,20,0,0,1.3
26,186,1,9,2,4,20,0,0,1.3
27,186,1,7,2,3,23,0,0,1.173913043478261
28,186,1,6,2,3,24,0,0,1.125
29,184,2,6,2,2,26,0,0,1.2692307692307692
30,184,2,6,1,2,27,0,0,1.2592592592592593
31,184,2,5,1,2,28,0,0,1.2142857142857142
32,184,0,2,2,2,32,0,0,1.0625
33,182,2,1,1,3,33,0,0,1.0303030303030303
34,181,3,1,1,2,34,0,0,1.0588235294117647
35,181,3,1,1,1,35,0,0,1.0571428571428572
36,181,1,2,1,2,35,0,0,1.0571428571428572
37,180,1,3,1,2,35,0,0,1.0571428571428572
38,179,2,3,1,1,36,0,0,1.0277777777777777
39,178,3,2,1,1,37,0,0,1.027027027027027
40,178,2,3,0,2,37,0,0,1.027027027027027
41,178,1,3,1,1,38,0,0,1.0789473684210527
42,177,1,3,2,1,38,0,0,1.0789473684210527
43,176,2,2,2,1,39,0,0,1.0512820512820513
44,174,4,1,2,1,40,0,0,1.05
45,172,5,1,2,1,41,0,0,1.048780487804878
46,169,7,2,1,2,41,0,0,1.048780487804878
47,168,6,1,3,2,42,0,0,1.0238095238095237
48,168,4,3,3,2,42,0,0,1.0238095238095237
49,166,3,5,3,3,42,0,0,1.0238095238095237
50,166,2,5,4,2,43,0,0,1.0930232558139534
51,165,3,5,2,3,44,0,0,1.1136363636363635
52,165,1,6,3,3,44,0,0,1.1136363636363635
53,165,1,5,2,4,45,0,0,1.0888888888888888
54,165,0,6,1,4,46,0,0,1.1521739130434783
55,164,1,4,1,4,48,0,0,1.1041666666666667
56,164,1,2,0,3,52,0,0,1.0576923076923077
57,164,1,2,0,3,52,0,0,1.0576923076923077
58,164,0,3,0,2,53,0,0,1.0566037735849056
59,164,0,2,0,1,55,0,0,1.018181818181818
60,164,0,2,0,1,55,0,0,1.018181818181818
61,164,0,1,0,0,57,0,0,1.0
62,164,0,1,0,0,57,0,0,1.0
63,164,0,1,0,0,57,0,0,1.0
64,164,0,1,0,0,57,0,0,1.0
65,164,0,0,0,0,58,0,0,0.9827586206896551
66,164,0,0,0,0,58,0,0,0.9827586206896551
67,164,0,0,0,0,58,0,0,0.9827586206896551
68,164,0,0,0,0,58,0,0,0.9827586206896551
69,164,0,0,0,0,58,0,0,0.9827586206896551
70,164,0,0,0,0,58,0,0,0.9827586206896551
71,164,0,0,0,0,58,0,0,0.9827586206896551
72,164,0,0,0,0,58,0,0,0.9827586206896551
73,164,0,0,0,0,58,0,0,0.9827586206896551
74,164,0,0,0,0,58,0,0,0.9827586206896551
75,164,0,0,0,0,58,0,0,0.9827586206896551
76,164,0,0,0,0,58,0,0,0.9827586206896551
77,164,0,0,0,0,58,0,0,0.9827586206896551
78,164,0,0,0,0,58,0,0,0.9827586206896551
79,164,0,0,0,0,58,0,0,0.9827586206896551
80,164,0,0,0,0,58,0,0,0.9827586206896551
81,164,0,0,0,0,58,0,0,0.9827586206896551
82,164,0,0,0,0,58,0,0,0.9827586206896551
83,164,0,0,0,0,58,0,0,0.9827586206896551
84,164,0,0,0,0,58,0,0,0.9827586206896551
85,164,0,0,0,0,58,0,0,0.9827586206896551
86,164,0,0,0,0,58,0,0,0.9827586206896551
87,164,0,0,0,0,58,0,0,0.9827586206896551
88,164,0,0,0,0,58,0,0,0.9827586206896551
89,164,0,0,0,0,58,0,0,0.9827586206896551
90,164,0,0,0,0,58,0,0,0.9827586206896551
91,164,0,0,0,0,58,0,0,0.9827586206896551
92,164,0,0,0,0,58,0,0,0.9827586206896551
93,164,0,0,0,0,58,0,0,0.9827586206896551
94,164,0,0,0,0,58,0,0,0.9827586206896551
95,164,0,0,0,0,58,0,0,0.9827586206896551
96,164,0,0,0,0,58,0,0,0.9827586206896551
97,164,0,0,0,0,58,0,0,0.9827586206896551
98,164,0,0,0,0,58,0,0,0.9827586206896551
99,164,0,0,0,0,58,0,0,0.9827586206896551
