Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,219,2,0,1,0,0,0,0,0
2,218,3,0,1,0,0,0,0,0
3,218,3,0,0,1,0,0,0,0
4,218,1,0,2,1,0,0,0,0
5,217,1,1,2,1,0,0,0,0
6,216,2,1,2,1,0,0,0,0
7,213,5,1,2,1,0,0,0,0
8,211,6,2,0,2,1,0,0,3.0
9,211,5,3,0,2,1,0,0,3.0
10,211,2,4,2,2,1,0,0,3.0
11,210,1,6,2,2,1,0,0,3.0
12,207,4,5,2,2,2,0,0,1.5
13,206,5,5,2,0,4,0,0,2.5
14,205,5,5,1,2,4,0,0,2.5
15,203,4,5,3,2,5,0,0,2.0
16,203,3,5,3,2,6,0,0,1.6666666666666667
17,200,5,4,4,2,7,0,0,1.5714285714285714
18,197,6,2,5,3,9,0,0,1.2222222222222223
19,195,8,2,3,3,11,0,0,1.4545454545454546
20,193,7,4,4,3,11,0,0,1.4545454545454546
21,189,8,4,6,4,11,0,0,1.4545454545454546
22,186,9,5,4,6,12,0,0,1.4166666666666667
23,184,9,4,6,5,14,0,0,1.5
24,181,8,6,7,4,16,0,0,1.625
25,178,8,7,6,7,16,0,0,1.625
26,174,10,8,7,6,17,0,0,1.588235294117647
27,170,11,7,7,6,21,0,0,1.5714285714285714
28,170,8,9,6,8,21,0,0,1.5714285714285714
29,168,6,9,6,9,24,0,0,1.4583333333333333
30,166,4,10,8,7,27,0,0,1.5185185185185186
31,164,6,8,6,9,29,0,0,1.4137931034482758
32,161,7,8,6,8,32,0,0,1.375
33,158,8,7,6,8,35,0,0,1.4
34,153,11,6,5,9,38,0,0,1.394736842105263
35,151,10,5,7,8,41,0,0,1.3170731707317074
36,150,8,6,6,7,45,0,0,1.2666666666666666
37,148,5,9,5,8,47,0,0,1.2127659574468086
38,143,8,11,3,8,49,0,0,1.163265306122449
39,142,8,11,1,7,53,0,0,1.2075471698113207
40,141,7,11,3,7,53,0,0,1.2075471698113207
41,140,3,13,5,7,54,0,0,1.2222222222222223
42,139,3,13,5,5,57,0,0,1.2280701754385965
43,135,6,11,5,3,62,0,0,1.1774193548387097
44,135,5,7,4,3,68,0,0,1.161764705882353
45,134,5,6,1,6,70,0,0,1.1428571428571428
46,133,2,7,3,5,72,0,0,1.1527777777777777
47,130,5,7,3,5,72,0,0,1.1527777777777777
48,129,5,6,2,6,74,0,0,1.1216216216216217
49,128,5,5,3,4,77,0,0,1.103896103896104
50,125,5,6,2,3,81,0,0,1.0864197530864197
51,124,5,7,2,3,81,0,0,1.0864197530864197
52,124,4,7,2,3,82,0,0,1.0731707317073171
53,123,2,7,2,3,85,0,0,1.0705882352941176
54,123,1,7,2,4,85,0,0,1.0705882352941176
55,123,1,6,2,2,88,0,0,1.0909090909090908
56,123,0,6,3,2,88,0,0,1.0909090909090908
57,121,2,4,2,3,90,0,0,1.0777777777777777
58,121,2,3,1,3,92,0,0,1.076086956521739
59,118,5,2,1,2,94,0,0,1.053191489361702
60,118,3,0,2,3,96,0,0,1.0416666666666667
61,118,3,0,2,3,96,0,0,1.0416666666666667
62,118,0,1,4,2,97,0,0,1.041237113402062
63,117,1,1,4,1,98,0,0,1.030612244897959
64,117,1,1,2,3,98,0,0,1.030612244897959
65,115,3,1,2,2,99,0,0,1.0404040404040404
66,115,2,1,1,4,99,0,0,1.0404040404040404
67,115,2,1,1,4,99,0,0,1.0404040404040404
68,115,0,1,3,4,99,0,0,1.0404040404040404
69,114,1,0,3,2,102,0,0,1.0196078431372548
70,113,2,0,2,3,102,0,0,1.0196078431372548
71,112,3,0,2,1,104,0,0,1.0192307692307692
72,111,3,0,1,3,104,0,0,1.0192307692307692
73,110,3,0,2,3,104,0,0,1.0192307692307692
74,110,2,0,3,3,104,0,0,1.0192307692307692
75,109,2,1,3,2,105,0,0,1.0095238095238095
76,108,2,1,3,3,105,0,0,1.0095238095238095
77,106,4,1,2,2,107,0,0,1.02803738317757
78,106,3,1,2,3,107,0,0,1.02803738317757
79,106,2,2,2,3,107,0,0,1.02803738317757
80,106,0,2,3,4,107,0,0,1.02803738317757
81,105,1,2,3,3,108,0,0,1.0462962962962963
82,103,3,1,2,3,110,0,0,1.0272727272727273
83,102,4,1,2,2,111,0,0,1.027027027027027
84,102,3,2,0,4,111,0,0,1.027027027027027
85,102,1,4,0,3,112,0,0,1.0267857142857142
86,102,0,4,0,3,113,0,0,1.0176991150442478
87,102,0,4,0,2,114,0,0,1.0263157894736843
88,102,0,4,0,2,114,0,0,1.0263157894736843
89,102,0,4,0,0,116,0,0,1.0258620689655173
90,102,0,4,0,0,116,0,0,1.0258620689655173
91,102,0,3,0,0,117,0,0,1.017094017094017
92,102,0,1,0,0,119,0,0,1.0
93,102,0,0,0,0,120,0,0,0.9916666666666667
94,102,0,0,0,0,120,0,0,0.9916666666666667
95,102,0,0,0,0,120,0,0,0.9916666666666667
96,102,0,0,0,0,120,0,0,0.9916666666666667
97,102,0,0,0,0,120,0,0,0.9916666666666667
98,102,0,0,0,0,120,0,0,0.9916666666666667
99,102,0,0,0,0,120,0,0,0.9916666666666667
