Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,221,0,0,1,0,0,0,0,0
3,220,1,0,0,1,0,0,0,0
4,220,1,0,0,1,0,0,0,0
5,220,1,0,0,1,0,0,0,0
6,220,0,0,1,1,0,0,0,0
7,219,1,0,1,1,0,0,0,0
8,216,4,0,1,0,1,0,0,3.0
9,216,4,0,1,0,1,0,0,3.0
10,215,4,1,0,1,1,0,0,3.0
11,215,1,4,0,1,1,0,0,3.0
12,215,1,4,0,1,1,0,0,3.0
13,215,0,4,1,1,1,0,0,3.0
14,215,0,4,1,1,1,0,0,3.0
15,214,1,4,1,0,2,0,0,3.0
16,213,2,4,1,0,2,0,0,3.0
17,212,3,3,0,1,3,0,0,2.3333333333333335
18,212,2,1,0,1,6,0,0,1.1666666666666667
19,212,1,1,1,1,6,0,0,1.1666666666666667
20,211,1,1,2,1,6,0,0,1.1666666666666667
21,210,2,1,2,1,6,0,0,1.1666666666666667
22,209,3,1,2,0,7,0,0,1.5714285714285714
23,209,2,1,2,1,7,0,0,1.5714285714285714
24,207,3,1,2,2,7,0,0,1.5714285714285714
25,205,4,0,3,2,8,0,0,1.375
26,204,5,0,3,2,8,0,0,1.375
27,203,4,0,4,3,8,0,0,1.375
28,198,7,0,5,3,9,0,0,1.2222222222222223
29,196,8,1,4,3,10,0,0,1.3
30,191,12,2,4,3,10,0,0,1.3
31,188,10,5,4,5,10,0,0,1.3
32,182,14,7,2,6,11,0,0,1.4545454545454546
33,179,12,10,4,5,12,0,0,1.75
34,177,11,12,5,4,13,0,0,1.8461538461538463
35,172,10,16,5,6,13,0,0,1.8461538461538463
36,170,9,16,7,4,16,0,0,2.0
37,165,12,16,6,4,19,0,0,2.1578947368421053
38,163,9,13,10,5,22,0,0,1.9090909090909092
39,159,11,11,10,7,24,0,0,1.75
40,157,8,11,10,7,29,0,0,1.7241379310344827
41,155,8,9,11,8,31,0,0,1.6129032258064515
42,147,12,7,8,11,37,0,0,1.4864864864864864
43,140,17,7,7,12,39,0,0,1.4615384615384615
44,136,19,6,7,12,42,0,0,1.5
45,128,19,8,11,12,44,0,0,1.5
46,121,19,13,11,13,45,0,0,1.511111111111111
47,116,20,12,12,9,53,0,0,1.509433962264151
48,112,16,14,16,9,55,0,0,1.5272727272727273
49,110,11,16,13,13,59,0,0,1.4915254237288136
50,97,19,15,16,13,62,0,0,1.5161290322580645
51,91,21,18,15,13,64,0,0,1.546875
52,84,26,18,9,18,67,0,0,1.4776119402985075
53,80,17,23,9,19,74,0,0,1.3918918918918919
54,74,17,22,9,18,82,0,0,1.4390243902439024
55,73,11,22,13,17,86,0,0,1.4651162790697674
56,68,12,19,16,15,92,0,0,1.3804347826086956
57,64,10,21,17,12,98,0,0,1.4183673469387754
58,61,12,18,13,14,104,0,0,1.3653846153846154
59,58,10,16,13,14,111,0,0,1.3423423423423424
60,55,9,8,12,16,122,0,0,1.2377049180327868
61,55,6,9,9,20,123,0,0,1.2276422764227641
62,54,4,9,9,18,128,0,0,1.1875
63,50,5,9,6,18,134,0,0,1.1791044776119404
64,48,7,7,4,15,141,0,0,1.1631205673758864
65,47,7,7,4,13,144,0,0,1.1458333333333333
66,46,4,9,5,10,148,0,0,1.1283783783783783
67,45,3,8,4,11,151,0,0,1.1125827814569536
68,45,2,6,5,6,158,0,0,1.0886075949367089
69,45,1,5,4,5,162,0,0,1.0679012345679013
70,45,0,4,3,6,164,0,0,1.0670731707317074
71,45,0,4,2,6,165,0,0,1.0666666666666667
72,44,1,4,1,5,167,0,0,1.0538922155688624
73,42,3,2,1,5,169,0,0,1.0414201183431953
74,42,3,1,0,5,171,0,0,1.0292397660818713
75,41,3,1,1,3,173,0,0,1.0173410404624277
76,40,2,2,1,2,175,0,0,1.022857142857143
77,40,2,2,1,1,176,0,0,1.0170454545454546
78,39,2,2,2,1,176,0,0,1.0170454545454546
79,39,1,2,2,1,177,0,0,1.0225988700564972
80,38,2,2,2,1,177,0,0,1.0225988700564972
81,38,1,3,2,1,177,0,0,1.0225988700564972
82,38,1,3,1,2,177,0,0,1.0225988700564972
83,38,0,1,1,3,179,0,0,1.011173184357542
84,38,0,1,1,2,180,0,0,1.011111111111111
85,38,0,1,1,2,180,0,0,1.011111111111111
86,38,0,1,1,2,180,0,0,1.011111111111111
87,37,1,1,0,2,181,0,0,1.0055248618784531
88,36,2,0,0,1,183,0,0,1.0
89,36,2,0,0,1,183,0,0,1.0
90,36,1,1,0,1,183,0,0,1.0
91,36,0,1,1,1,183,0,0,1.0
92,36,0,1,1,0,184,0,0,1.0054347826086956
93,36,0,1,1,0,184,0,0,1.0054347826086956
94,36,0,1,1,0,184,0,0,1.0054347826086956
95,36,0,1,0,1,184,0,0,1.0054347826086956
96,36,0,1,0,1,184,0,0,1.0054347826086956
97,36,0,0,0,1,185,0,0,1.0
98,36,0,0,0,1,185,0,0,1.0
99,36,0,0,0,1,185,0,0,1.0
