Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,219,2,0,1,0,0,0,0,0
2,219,2,0,1,0,0,0,0,0
3,217,4,0,0,1,0,0,0,0
4,217,2,1,1,1,0,0,0,0
5,216,3,1,1,1,0,0,0,0
6,214,3,1,3,1,0,0,0,0
7,211,6,1,3,1,0,0,0,0
8,210,6,1,3,1,1,0,0,5.0
9,208,6,3,3,1,1,0,0,5.0
10,206,5,5,2,3,1,0,0,5.0
11,203,7,4,3,3,2,0,0,2.5
12,200,8,5,3,4,2,0,0,2.5
13,192,14,6,4,3,3,0,0,3.6666666666666665
14,189,14,8,4,4,3,0,0,3.6666666666666665
15,184,16,9,5,3,5,0,0,4.6
16,180,12,13,6,4,7,0,0,3.2857142857142856
17,177,12,12,7,4,10,0,0,2.8
18,170,14,14,9,5,10,0,0,2.8
19,167,13,15,9,6,12,0,0,2.6666666666666665
20,165,12,15,9,7,14,0,0,2.5714285714285716
21,162,8,15,12,8,17,0,0,2.3529411764705883
22,157,10,15,11,10,19,0,0,2.1578947368421053
23,148,17,10,10,11,26,0,0,1.6923076923076923
24,140,22,10,10,11,29,0,0,1.7586206896551724
25,134,23,9,9,14,33,0,0,1.7575757575757576
26,130,18,12,11,14,37,0,0,1.7027027027027026
27,125,15,15,14,12,41,0,0,1.6097560975609757
28,119,15,15,16,12,45,0,0,1.5333333333333334
29,112,18,14,16,14,48,0,0,1.5208333333333333
30,105,20,16,14,13,54,0,0,1.6851851851851851
31,102,17,17,14,15,57,0,0,1.631578947368421
32,97,15,22,11,18,59,0,0,1.6271186440677967
33,93,12,19,12,20,66,0,0,1.5454545454545454
34,86,16,18,10,18,74,0,0,1.4594594594594594
35,80,17,18,9,18,80,0,0,1.475
36,79,14,18,12,15,84,0,0,1.4404761904761905
37,78,8,18,11,16,91,0,0,1.3736263736263736
38,76,4,18,15,12,97,0,0,1.3608247422680413
39,73,6,13,12,13,105,0,0,1.276190476190476
40,68,10,11,9,13,111,0,0,1.2612612612612613
41,66,10,9,6,16,115,0,0,1.2260869565217392
42,61,12,7,5,15,122,0,0,1.1967213114754098
43,59,9,8,9,15,122,0,0,1.1967213114754098
44,54,12,6,9,13,128,0,0,1.171875
45,54,7,7,10,10,134,0,0,1.1492537313432836
46,53,6,7,8,9,139,0,0,1.1223021582733812
47,52,2,8,8,9,143,0,0,1.132867132867133
48,48,6,7,7,10,144,0,0,1.1319444444444444
49,45,8,7,6,11,145,0,0,1.1310344827586207
50,44,8,6,6,11,147,0,0,1.1156462585034013
51,44,4,7,4,12,151,0,0,1.1125827814569536
52,43,2,6,5,8,158,0,0,1.0949367088607596
53,43,1,5,5,8,160,0,0,1.08125
54,43,1,4,4,7,163,0,0,1.0674846625766872
55,43,0,5,2,8,164,0,0,1.0731707317073171
56,43,0,5,1,5,168,0,0,1.0595238095238095
57,42,1,5,0,6,168,0,0,1.0595238095238095
58,42,1,3,0,5,171,0,0,1.04093567251462
59,42,1,1,0,4,174,0,0,1.028735632183908
60,42,0,1,1,2,176,0,0,1.0170454545454546
61,42,0,1,1,1,177,0,0,1.0112994350282485
62,42,0,0,1,0,179,0,0,1.0
63,42,0,0,1,0,179,0,0,1.0
64,42,0,0,0,1,179,0,0,1.0
65,42,0,0,0,1,179,0,0,1.0
66,42,0,0,0,1,179,0,0,1.0
67,42,0,0,0,1,179,0,0,1.0
68,42,0,0,0,1,179,0,0,1.0
69,42,0,0,0,0,180,0,0,0.9944444444444445
70,42,0,0,0,0,180,0,0,0.9944444444444445
71,42,0,0,0,0,180,0,0,0.9944444444444445
72,42,0,0,0,0,180,0,0,0.9944444444444445
73,42,0,0,0,0,180,0,0,0.9944444444444445
74,42,0,0,0,0,180,0,0,0.9944444444444445
75,42,0,0,0,0,180,0,0,0.9944444444444445
76,42,0,0,0,0,180,0,0,0.9944444444444445
77,42,0,0,0,0,180,0,0,0.9944444444444445
78,42,0,0,0,0,180,0,0,0.9944444444444445
79,42,0,0,0,0,180,0,0,0.9944444444444445
80,42,0,0,0,0,180,0,0,0.9944444444444445
81,42,0,0,0,0,180,0,0,0.9944444444444445
82,42,0,0,0,0,180,0,0,0.9944444444444445
83,42,0,0,0,0,180,0,0,0.9944444444444445
84,42,0,0,0,0,180,0,0,0.9944444444444445
85,42,0,0,0,0,180,0,0,0.9944444444444445
86,42,0,0,0,0,180,0,0,0.9944444444444445
87,42,0,0,0,0,180,0,0,0.9944444444444445
88,42,0,0,0,0,180,0,0,0.9944444444444445
89,42,0,0,0,0,180,0,0,0.9944444444444445
90,42,0,0,0,0,180,0,0,0.9944444444444445
91,42,0,0,0,0,180,0,0,0.9944444444444445
92,42,0,0,0,0,180,0,0,0.9944444444444445
93,42,0,0,0,0,180,0,0,0.9944444444444445
94,42,0,0,0,0,180,0,0,0.9944444444444445
95,42,0,0,0,0,180,0,0,0.9944444444444445
96,42,0,0,0,0,180,0,0,0.9944444444444445
97,42,0,0,0,0,180,0,0,0.9944444444444445
98,42,0,0,0,0,180,0,0,0.9944444444444445
99,42,0,0,0,0,180,0,0,0.9944444444444445
