Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,220,1,0,1,0,0,0,0,0
3,219,2,0,0,1,0,0,0,0
4,218,3,0,0,1,0,0,0,0
5,217,3,0,1,1,0,0,0,0
6,216,3,0,2,1,0,0,0,0
7,213,5,0,3,1,0,0,0,0
8,211,6,0,4,0,1,0,0,4.0
9,209,7,0,4,1,1,0,0,4.0
10,205,8,2,4,2,1,0,0,4.0
11,203,8,2,5,3,1,0,0,4.0
12,197,12,3,5,4,1,0,0,4.0
13,190,15,4,7,5,1,0,0,4.0
14,184,19,5,7,5,2,0,0,4.0
15,181,16,6,10,6,3,0,0,4.0
16,172,18,11,11,6,4,0,0,4.0
17,165,19,12,11,8,7,0,0,3.0
18,157,24,13,12,8,8,0,0,3.0
19,144,28,16,12,12,10,0,0,2.5
20,133,32,20,12,12,13,0,0,2.5384615384615383
21,123,34,22,14,14,15,0,0,2.8
22,113,31,27,19,13,19,0,0,2.789473684210526
23,104,29,26,21,17,25,0,0,2.24
24,95,28,29,23,14,33,0,0,2.4242424242424243
25,90,23,33,23,17,36,0,0,2.4444444444444446
26,77,27,33,21,21,43,0,0,2.302325581395349
27,72,23,32,19,26,50,0,0,2.06
28,64,26,33,16,25,58,0,0,1.9310344827586208
29,59,18,32,19,28,66,0,0,1.696969696969697
30,55,17,29,18,28,75,0,0,1.6666666666666667
31,50,14,26,18,26,88,0,0,1.6704545454545454
32,45,14,22,21,20,100,0,0,1.59
33,37,18,20,15,24,108,0,0,1.5
34,33,17,19,13,23,117,0,0,1.4102564102564104
35,32,13,17,11,23,126,0,0,1.3650793650793651
36,30,7,16,11,22,136,0,0,1.2720588235294117
37,29,4,16,12,23,138,0,0,1.2608695652173914
38,29,3,13,11,17,149,0,0,1.2147651006711409
39,27,3,13,9,16,154,0,0,1.2012987012987013
40,24,5,11,6,15,161,0,0,1.1925465838509317
41,24,5,8,3,14,168,0,0,1.1428571428571428
42,22,5,7,3,13,172,0,0,1.1162790697674418
43,21,3,3,5,12,178,0,0,1.0786516853932584
44,21,3,2,4,10,182,0,0,1.0604395604395604
45,18,4,3,5,6,186,0,0,1.053763440860215
46,18,3,3,4,4,190,0,0,1.0421052631578946
47,17,4,3,1,6,191,0,0,1.0471204188481675
48,17,1,4,3,5,192,0,0,1.0520833333333333
49,17,1,3,2,5,194,0,0,1.0463917525773196
50,16,1,3,3,5,194,0,0,1.0463917525773196
51,16,1,3,3,4,195,0,0,1.041025641025641
52,16,1,2,1,3,199,0,0,1.0251256281407035
53,16,0,2,1,3,200,0,0,1.02
54,16,0,2,0,3,201,0,0,1.0199004975124377
55,16,0,1,0,3,202,0,0,1.0148514851485149
56,15,1,1,0,3,202,0,0,1.0148514851485149
57,15,1,1,0,1,204,0,0,1.0098039215686274
58,15,1,1,0,1,204,0,0,1.0098039215686274
59,15,0,1,1,0,205,0,0,1.0048780487804878
60,15,0,0,1,0,206,0,0,1.0
61,15,0,0,1,0,206,0,0,1.0
62,15,0,0,1,0,206,0,0,1.0
63,15,0,0,0,1,206,0,0,1.0
64,15,0,0,0,1,206,0,0,1.0
65,15,0,0,0,1,206,0,0,1.0
66,15,0,0,0,1,206,0,0,1.0
67,15,0,0,0,1,206,0,0,1.0
68,15,0,0,0,0,207,0,0,0.9951690821256038
69,15,0,0,0,0,207,0,0,0.9951690821256038
70,15,0,0,0,0,207,0,0,0.9951690821256038
71,15,0,0,0,0,207,0,0,0.9951690821256038
72,15,0,0,0,0,207,0,0,0.9951690821256038
73,15,0,0,0,0,207,0,0,0.9951690821256038
74,15,0,0,0,0,207,0,0,0.9951690821256038
75,15,0,0,0,0,207,0,0,0.9951690821256038
76,15,0,0,0,0,207,0,0,0.9951690821256038
77,15,0,0,0,0,207,0,0,0.9951690821256038
78,15,0,0,0,0,207,0,0,0.9951690821256038
79,15,0,0,0,0,207,0,0,0.9951690821256038
80,15,0,0,0,0,207,0,0,0.9951690821256038
81,15,0,0,0,0,207,0,0,0.9951690821256038
82,15,0,0,0,0,207,0,0,0.9951690821256038
83,15,0,0,0,0,207,0,0,0.9951690821256038
84,15,0,0,0,0,207,0,0,0.9951690821256038
85,15,0,0,0,0,207,0,0,0.9951690821256038
86,15,0,0,0,0,207,0,0,0.9951690821256038
87,15,0,0,0,0,207,0,0,0.9951690821256038
88,15,0,0,0,0,207,0,0,0.9951690821256038
89,15,0,0,0,0,207,0,0,0.9951690821256038
90,15,0,0,0,0,207,0,0,0.9951690821256038
91,15,0,0,0,0,207,0,0,0.9951690821256038
92,15,0,0,0,0,207,0,0,0.9951690821256038
93,15,0,0,0,0,207,0,0,0.9951690821256038
94,15,0,0,0,0,207,0,0,0.9951690821256038
95,15,0,0,0,0,207,0,0,0.9951690821256038
96,15,0,0,0,0,207,0,0,0.9951690821256038
97,15,0,0,0,0,207,0,0,0.9951690821256038
98,15,0,0,0,0,207,0,0,0.9951690821256038
99,15,0,0,0,0,207,0,0,0.9951690821256038
