Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,220,1,0,1,0,0,0,0,0
2,220,1,0,1,0,0,0,0,0
3,219,2,0,0,1,0,0,0,0
4,219,1,0,1,1,0,0,0,0
5,219,1,0,1,1,0,0,0,0
6,216,3,0,2,1,0,0,0,0
7,215,4,0,2,1,0,0,0,0
8,212,7,0,1,1,1,0,0,4.0
9,211,5,1,3,1,1,0,0,4.0
10,208,7,2,2,2,1,0,0,4.0
11,206,6,5,2,2,1,0,0,4.0
12,202,9,6,2,2,1,0,0,4.0
13,200,8,9,0,3,2,0,0,4.5
14,200,6,9,2,3,2,0,0,4.5
15,199,3,11,4,2,3,0,0,4.666666666666667
16,196,4,10,6,2,4,0,0,3.75
17,192,8,9,6,2,5,0,0,3.0
18,188,11,6,5,2,10,0,0,2.4
19,187,9,6,5,4,11,0,0,2.272727272727273
20,182,10,6,4,6,14,0,0,1.7857142857142858
21,180,8,7,7,6,14,0,0,1.7857142857142858
22,177,10,5,7,7,16,0,0,1.5625
23,171,11,8,7,7,18,0,0,1.6666666666666667
24,168,12,10,6,6,20,0,0,1.7
25,166,11,12,4,7,22,0,0,1.8181818181818181
26,163,8,14,6,8,23,0,0,1.7391304347826086
27,157,11,13,5,9,27,0,0,1.6296296296296295
28,153,13,13,6,7,30,0,0,1.6
29,149,14,14,7,7,31,0,0,1.5806451612903225
30,147,10,15,6,7,37,0,0,1.5135135135135136
31,142,11,15,7,7,40,0,0,1.45
32,140,9,14,9,6,44,0,0,1.4772727272727273
33,132,15,13,7,8,47,0,0,1.3829787234042554
34,126,16,13,8,9,50,0,0,1.4
35,122,18,13,7,8,54,0,0,1.4444444444444444
36,117,15,15,9,10,56,0,0,1.3928571428571428
37,112,14,12,14,9,61,0,0,1.3278688524590163
38,101,21,10,15,10,65,0,0,1.353846153846154
39,98,19,10,18,9,68,0,0,1.338235294117647
40,94,18,12,14,12,72,0,0,1.3333333333333333
41,87,14,16,14,14,77,0,0,1.4025974025974026
42,86,12,16,12,18,78,0,0,1.3974358974358974
43,80,14,13,12,19,84,0,0,1.4166666666666667
44,73,14,13,17,19,86,0,0,1.4069767441860466
45,62,24,13,13,19,91,0,0,1.4285714285714286
46,57,23,17,12,16,97,0,0,1.4123711340206186
47,54,19,17,11,16,105,0,0,1.3714285714285714
48,50,12,14,13,18,115,0,0,1.3043478260869565
49,49,8,15,15,18,117,0,0,1.2991452991452992
50,48,6,17,15,14,122,0,0,1.3032786885245902
51,46,4,17,15,15,125,0,0,1.304
52,42,7,17,8,19,129,0,0,1.2868217054263567
53,41,7,12,6,16,140,0,0,1.2214285714285715
54,40,6,9,6,16,145,0,0,1.193103448275862
55,37,5,8,5,18,149,0,0,1.167785234899329
56,36,5,7,4,16,154,0,0,1.1428571428571428
57,36,4,5,4,9,164,0,0,1.0975609756097562
58,36,1,6,4,7,168,0,0,1.0714285714285714
59,36,0,7,2,8,169,0,0,1.0769230769230769
60,36,0,7,2,5,172,0,0,1.058139534883721
61,36,0,6,1,5,174,0,0,1.0459770114942528
62,36,0,4,0,5,177,0,0,1.0338983050847457
63,33,3,3,0,4,179,0,0,1.0391061452513966
64,33,3,3,0,2,181,0,0,1.0276243093922652
65,33,3,1,0,2,183,0,0,1.0163934426229508
66,33,0,1,2,1,185,0,0,1.0162162162162163
67,32,1,1,2,0,186,0,0,1.010752688172043
68,32,1,1,2,0,186,0,0,1.010752688172043
69,32,1,1,2,0,186,0,0,1.010752688172043
70,32,0,2,0,2,186,0,0,1.010752688172043
71,32,0,2,0,2,186,0,0,1.010752688172043
72,32,0,2,0,2,186,0,0,1.010752688172043
73,32,0,1,0,2,187,0,0,1.0053475935828877
74,32,0,1,0,2,187,0,0,1.0053475935828877
75,32,0,1,0,0,189,0,0,1.0
76,32,0,1,0,0,189,0,0,1.0
77,32,0,0,0,0,190,0,0,0.9947368421052631
78,32,0,0,0,0,190,0,0,0.9947368421052631
79,32,0,0,0,0,190,0,0,0.9947368421052631
80,32,0,0,0,0,190,0,0,0.9947368421052631
81,32,0,0,0,0,190,0,0,0.9947368421052631
82,32,0,0,0,0,190,0,0,0.9947368421052631
83,32,0,0,0,0,190,0,0,0.9947368421052631
84,32,0,0,0,0,190,0,0,0.9947368421052631
85,32,0,0,0,0,190,0,0,0.9947368421052631
86,32,0,0,0,0,190,0,0,0.9947368421052631
87,32,0,0,0,0,190,0,0,0.9947368421052631
88,32,0,0,0,0,190,0,0,0.9947368421052631
89,32,0,0,0,0,190,0,0,0.9947368421052631
90,32,0,0,0,0,190,0,0,0.9947368421052631
91,32,0,0,0,0,190,0,0,0.9947368421052631
92,32,0,0,0,0,190,0,0,0.9947368421052631
93,32,0,0,0,0,190,0,0,0.9947368421052631
94,32,0,0,0,0,190,0,0,0.9947368421052631
95,32,0,0,0,0,190,0,0,0.9947368421052631
96,32,0,0,0,0,190,0,0,0.9947368421052631
97,32,0,0,0,0,190,0,0,0.9947368421052631
98,32,0,0,0,0,190,0,0,0.9947368421052631
99,32,0,0,0,0,190,0,0,0.9947368421052631
