Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,217,4,0,1,0,0,0,0,0
2,216,5,0,1,0,0,0,0,0
3,213,8,0,0,1,0,0,0,0
4,212,5,2,2,1,0,0,0,0
5,207,9,2,3,1,0,0,0,0
6,205,8,4,4,1,0,0,0,0
7,201,11,5,4,1,0,0,0,0
8,199,8,7,5,2,1,0,0,11.0
9,196,9,8,5,3,1,0,0,11.0
10,192,9,8,8,4,1,0,0,11.0
11,186,13,7,9,4,3,0,0,3.6666666666666665
12,179,17,8,8,7,3,0,0,3.6666666666666665
13,177,15,7,10,6,7,0,0,3.857142857142857
14,167,19,7,11,9,9,0,0,3.2222222222222223
15,158,21,8,14,9,12,0,0,2.75
16,147,30,8,13,11,13,0,0,2.5384615384615383
17,135,32,11,17,11,16,0,0,2.75
18,122,36,17,14,15,18,0,0,2.5555555555555554
19,112,35,20,17,15,23,0,0,2.6956521739130435
20,97,38,25,22,15,25,0,0,2.56
21,91,31,32,20,20,28,0,0,2.5
22,82,30,35,22,19,34,0,0,2.3823529411764706
23,74,23,40,24,21,40,0,0,2.35
24,64,27,39,22,23,47,0,0,2.234042553191489
25,56,26,35,23,27,55,0,0,2.0
26,50,24,35,23,24,66,0,0,1.878787878787879
27,41,23,37,16,31,74,0,0,1.7027027027027026
28,34,22,32,17,28,89,0,0,1.5730337078651686
29,29,21,30,13,28,101,0,0,1.5544554455445545
30,24,17,27,15,27,112,0,0,1.4821428571428572
31,23,11,28,17,25,118,0,0,1.4745762711864407
32,20,9,28,14,21,130,0,0,1.4230769230769231
33,19,5,27,14,19,138,0,0,1.3695652173913044
34,19,4,20,8,19,152,0,0,1.263157894736842
35,15,5,17,7,19,159,0,0,1.2389937106918238
36,14,5,13,6,19,165,0,0,1.2
37,13,6,10,4,16,173,0,0,1.1618497109826589
38,13,2,7,8,14,178,0,0,1.1348314606741574
39,13,1,4,6,11,187,0,0,1.0962566844919786
40,13,0,2,5,8,194,0,0,1.0618556701030928
41,12,1,1,5,6,197,0,0,1.0507614213197969
42,12,1,1,1,8,199,0,0,1.0452261306532664
43,12,1,1,0,9,199,0,0,1.0452261306532664
44,12,0,2,0,6,202,0,0,1.0297029702970297
45,12,0,2,0,5,203,0,0,1.0246305418719213
46,12,0,2,0,5,203,0,0,1.0246305418719213
47,12,0,1,0,1,208,0,0,1.0048076923076923
48,12,0,1,0,0,209,0,0,1.0
49,12,0,1,0,0,209,0,0,1.0
50,12,0,1,0,0,209,0,0,1.0
51,12,0,0,0,0,210,0,0,0.9952380952380953
52,12,0,0,0,0,210,0,0,0.9952380952380953
53,12,0,0,0,0,210,0,0,0.9952380952380953
54,12,0,0,0,0,210,0,0,0.9952380952380953
55,12,0,0,0,0,210,0,0,0.9952380952380953
56,12,0,0,0,0,210,0,0,0.9952380952380953
57,12,0,0,0,0,210,0,0,0.9952380952380953
58,12,0,0,0,0,210,0,0,0.9952380952380953
59,12,0,0,0,0,210,0,0,0.9952380952380953
60,12,0,0,0,0,210,0,0,0.9952380952380953
61,12,0,0,0,0,210,0,0,0.9952380952380953
62,12,0,0,0,0,210,0,0,0.9952380952380953
63,12,0,0,0,0,210,0,0,0.9952380952380953
64,12,0,0,0,0,210,0,0,0.9952380952380953
65,12,0,0,0,0,210,0,0,0.9952380952380953
66,12,0,0,0,0,210,0,0,0.9952380952380953
67,12,0,0,0,0,210,0,0,0.9952380952380953
68,12,0,0,0,0,210,0,0,0.9952380952380953
69,12,0,0,0,0,210,0,0,0.9952380952380953
70,12,0,0,0,0,210,0,0,0.9952380952380953
71,12,0,0,0,0,210,0,0,0.9952380952380953
72,12,0,0,0,0,210,0,0,0.9952380952380953
73,12,0,0,0,0,210,0,0,0.9952380952380953
74,12,0,0,0,0,210,0,0,0.9952380952380953
75,12,0,0,0,0,210,0,0,0.9952380952380953
76,12,0,0,0,0,210,0,0,0.9952380952380953
77,12,0,0,0,0,210,0,0,0.9952380952380953
78,12,0,0,0,0,210,0,0,0.9952380952380953
79,12,0,0,0,0,210,0,0,0.9952380952380953
80,12,0,0,0,0,210,0,0,0.9952380952380953
81,12,0,0,0,0,210,0,0,0.9952380952380953
82,12,0,0,0,0,210,0,0,0.9952380952380953
83,12,0,0,0,0,210,0,0,0.9952380952380953
84,12,0,0,0,0,210,0,0,0.9952380952380953
85,12,0,0,0,0,210,0,0,0.9952380952380953
86,12,0,0,0,0,210,0,0,0.9952380952380953
87,12,0,0,0,0,210,0,0,0.9952380952380953
88,12,0,0,0,0,210,0,0,0.9952380952380953
89,12,0,0,0,0,210,0,0,0.9952380952380953
90,12,0,0,0,0,210,0,0,0.9952380952380953
91,12,0,0,0,0,210,0,0,0.9952380952380953
92,12,0,0,0,0,210,0,0,0.9952380952380953
93,12,0,0,0,0,210,0,0,0.9952380952380953
94,12,0,0,0,0,210,0,0,0.9952380952380953
95,12,0,0,0,0,210,0,0,0.9952380952380953
96,12,0,0,0,0,210,0,0,0.9952380952380953
97,12,0,0,0,0,210,0,0,0.9952380952380953
98,12,0,0,0,0,210,0,0,0.9952380952380953
99,12,0,0,0,0,210,0,0,0.9952380952380953
