Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,220,1,0,1,0,0,0,0,0
2,220,1,0,1,0,0,0,0,0
3,220,1,0,0,1,0,0,0,0
4,219,1,1,0,1,0,0,0,0
5,219,1,1,0,1,0,0,0,0
6,219,1,1,0,1,0,0,0,0
7,219,0,1,1,1,0,0,0,0
8,219,0,1,1,0,1,0,0,2.0
9,219,0,1,1,0,1,0,0,2.0
10,219,0,1,1,0,1,0,0,2.0
11,217,2,0,0,1,2,0,0,1.0
12,217,2,0,0,1,2,0,0,1.0
13,217,2,0,0,1,2,0,0,1.0
14,216,1,1,1,1,2,0,0,1.0
15,216,1,1,1,1,2,0,0,1.0
16,215,2,1,1,0,3,0,0,1.6666666666666667
17,215,1,2,1,0,3,0,0,1.6666666666666667
18,215,1,2,0,1,3,0,0,1.6666666666666667
19,212,3,3,0,1,3,0,0,1.6666666666666667
20,212,3,3,0,1,3,0,0,1.6666666666666667
21,211,4,2,0,1,4,0,0,1.25
22,210,2,4,1,1,4,0,0,1.25
23,208,4,4,1,0,5,0,0,2.2
24,205,6,3,2,0,6,0,0,1.8333333333333333
25,205,5,3,3,0,6,0,0,1.8333333333333333
26,202,6,3,3,1,7,0,0,1.5714285714285714
27,200,5,5,4,1,7,0,0,1.5714285714285714
28,199,6,5,3,2,7,0,0,1.5714285714285714
29,197,5,4,4,3,9,0,0,1.3333333333333333
30,196,4,5,4,4,9,0,0,1.3333333333333333
31,195,4,5,4,4,10,0,0,1.9
32,189,8,5,6,4,10,0,0,1.9
33,183,13,4,5,5,12,0,0,1.8333333333333333
34,181,14,2,5,5,15,0,0,1.8
35,178,11,7,5,5,16,0,0,1.6875
36,175,8,9,6,6,18,0,0,1.6111111111111112
37,170,11,9,6,7,19,0,0,1.631578947368421
38,169,9,9,8,6,21,0,0,1.7619047619047619
39,163,12,10,9,6,22,0,0,1.6818181818181819
40,162,8,11,10,8,23,0,0,1.7826086956521738
41,161,8,11,10,7,25,0,0,1.88
42,157,6,10,9,9,31,0,0,1.6774193548387097
43,154,8,8,7,10,35,0,0,1.542857142857143
44,152,9,7,4,13,37,0,0,1.4594594594594594
45,151,6,10,4,11,40,0,0,1.425
46,148,6,11,3,12,42,0,0,1.4047619047619047
47,144,8,11,4,9,46,0,0,1.4130434782608696
48,143,8,11,4,8,48,0,0,1.4583333333333333
49,140,8,9,4,5,56,0,0,1.3035714285714286
50,139,5,9,6,5,58,0,0,1.2586206896551724
51,137,6,9,6,4,60,0,0,1.3166666666666667
52,134,6,8,6,5,63,0,0,1.253968253968254
53,131,8,7,5,5,66,0,0,1.196969696969697
54,127,10,8,2,7,68,0,0,1.161764705882353
55,126,8,10,2,7,69,0,0,1.1884057971014492
56,124,7,10,2,7,72,0,0,1.1527777777777777
57,123,4,11,4,6,74,0,0,1.2027027027027026
58,119,7,12,4,5,75,0,0,1.2
59,116,8,10,5,3,80,0,0,1.2125
60,115,8,9,5,3,82,0,0,1.2073170731707317
61,114,5,7,7,4,85,0,0,1.188235294117647
62,114,2,6,9,4,87,0,0,1.160919540229885
63,113,2,4,8,6,89,0,0,1.146067415730337
64,109,5,2,8,6,92,0,0,1.141304347826087
65,107,7,1,4,9,94,0,0,1.1170212765957446
66,106,7,2,2,9,96,0,0,1.1354166666666667
67,102,7,5,2,10,96,0,0,1.1354166666666667
68,99,8,5,3,9,98,0,0,1.1326530612244898
69,97,9,5,3,8,100,0,0,1.12
70,95,7,7,5,4,104,0,0,1.1153846153846154
71,94,5,7,7,3,106,0,0,1.0943396226415094
72,92,5,8,6,4,107,0,0,1.1121495327102804
73,91,4,8,7,3,109,0,0,1.110091743119266
74,88,6,5,6,5,112,0,0,1.0892857142857142
75,86,6,6,4,8,112,0,0,1.0892857142857142
76,85,6,6,3,8,114,0,0,1.0964912280701755
77,84,4,4,5,7,118,0,0,1.1101694915254237
78,84,2,4,6,8,118,0,0,1.1101694915254237
79,80,5,3,6,7,121,0,0,1.1074380165289257
80,77,7,2,7,4,125,0,0,1.08
81,76,8,2,4,6,126,0,0,1.0714285714285714
82,75,5,2,5,7,128,0,0,1.078125
83,72,5,2,6,7,130,0,0,1.0615384615384615
84,70,6,2,6,7,131,0,0,1.0610687022900764
85,69,6,2,7,7,131,0,0,1.0610687022900764
86,67,5,2,7,7,134,0,0,1.0671641791044777
87,65,5,2,7,7,136,0,0,1.0735294117647058
88,65,4,2,7,7,137,0,0,1.0656934306569343
89,64,3,1,8,7,139,0,0,1.0719424460431655
90,61,4,1,6,10,140,0,0,1.0642857142857143
91,58,7,1,4,9,143,0,0,1.06993006993007
92,56,8,1,4,8,145,0,0,1.0689655172413792
93,56,5,4,2,9,146,0,0,1.0616438356164384
94,56,2,6,2,9,147,0,0,1.0612244897959184
95,55,1,6,4,6,150,0,0,1.08
96,54,2,6,3,5,152,0,0,1.0657894736842106
97,52,4,5,3,4,154,0,0,1.0714285714285714
98,51,4,5,3,3,156,0,0,1.0576923076923077
99,49,5,6,1,4,157,0,0,1.070063694267516
