Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,219,2,0,1,0,0,0,0,0
2,219,2,0,1,0,0,0,0,0
3,219,2,0,0,1,0,0,0,0
4,219,0,1,1,1,0,0,0,0
5,218,1,1,1,1,0,0,0,0
6,218,1,1,1,1,0,0,0,0
7,215,4,1,1,1,0,0,0,0
8,214,4,1,1,1,1,0,0,3.0
9,214,4,1,1,1,1,0,0,3.0
10,212,3,2,3,1,1,0,0,3.0
11,207,7,2,3,1,2,0,0,1.5
12,205,9,2,2,2,2,0,0,1.5
13,203,9,3,3,1,3,0,0,3.0
14,201,6,5,4,3,3,0,0,3.0
15,199,6,5,6,3,3,0,0,3.0
16,193,10,6,7,3,3,0,0,3.0
17,190,11,6,7,3,5,0,0,2.6
18,183,16,5,6,6,6,0,0,2.1666666666666665
19,180,13,5,10,6,8,0,0,2.875
20,172,18,4,12,7,9,0,0,2.5555555555555554
21,166,17,4,16,8,11,0,0,2.090909090909091
22,152,28,5,16,9,12,0,0,2.0
23,144,28,8,14,12,16,0,0,2.25
24,132,34,9,15,13,19,0,0,2.1052631578947367
25,126,26,12,21,17,20,0,0,2.25
26,121,23,16,23,18,21,0,0,2.2857142857142856
27,114,18,20,27,20,23,0,0,2.608695652173913
28,99,27,21,26,18,31,0,0,2.4838709677419355
29,94,27,22,18,26,35,0,0,2.3142857142857145
30,83,31,23,16,25,44,0,0,2.1363636363636362
31,78,21,29,15,31,48,0,0,1.9583333333333333
32,71,23,30,13,30,55,0,0,1.8909090909090909
33,68,15,29,18,29,63,0,0,1.7777777777777777
34,65,13,27,19,20,78,0,0,1.6025641025641026
35,64,7,26,17,23,85,0,0,1.5411764705882354
36,60,8,27,16,16,95,0,0,1.5052631578947369
37,58,7,24,9,21,103,0,0,1.4368932038834952
38,53,11,16,7,21,114,0,0,1.3596491228070176
39,51,9,13,5,24,120,0,0,1.3166666666666667
40,50,8,11,6,17,130,0,0,1.2461538461538462
41,48,5,10,9,17,133,0,0,1.2255639097744362
42,47,4,9,9,10,143,0,0,1.1748251748251748
43,46,4,6,7,10,149,0,0,1.1476510067114094
44,45,3,4,8,6,156,0,0,1.108974358974359
45,45,2,4,5,10,156,0,0,1.108974358974359
46,44,2,3,5,10,158,0,0,1.0949367088607596
47,44,1,2,5,10,160,0,0,1.08125
48,44,1,1,3,9,164,0,0,1.0548780487804879
49,42,2,1,2,9,166,0,0,1.0481927710843373
50,42,2,1,1,6,170,0,0,1.0294117647058822
51,40,4,1,0,6,171,0,0,1.0350877192982457
52,39,3,1,2,5,172,0,0,1.0290697674418605
53,38,4,1,2,3,174,0,0,1.028735632183908
54,38,2,2,3,2,175,0,0,1.04
55,36,3,3,3,1,176,0,0,1.0397727272727273
56,36,2,2,2,2,178,0,0,1.0337078651685394
57,36,2,2,2,2,178,0,0,1.0337078651685394
58,35,1,2,3,3,178,0,0,1.0337078651685394
59,33,3,2,3,3,178,0,0,1.0337078651685394
60,33,3,2,2,4,178,0,0,1.0337078651685394
61,33,2,1,3,2,181,0,0,1.0276243093922652
62,33,0,1,2,4,182,0,0,1.021978021978022
63,33,0,1,2,3,183,0,0,1.0163934426229508
64,33,0,1,2,3,183,0,0,1.0163934426229508
65,33,0,1,1,3,184,0,0,1.0108695652173914
66,33,0,1,0,4,184,0,0,1.0108695652173914
67,33,0,1,0,2,186,0,0,1.010752688172043
68,33,0,1,0,2,186,0,0,1.010752688172043
69,32,1,0,0,2,187,0,0,1.0053475935828877
70,32,1,0,0,1,188,0,0,1.0
71,32,1,0,0,0,189,0,0,1.0
72,32,0,0,1,0,189,0,0,1.0
73,32,0,0,1,0,189,0,0,1.0
74,32,0,0,1,0,189,0,0,1.0
75,32,0,0,1,0,189,0,0,1.0
76,32,0,0,0,1,189,0,0,1.0
77,32,0,0,0,1,189,0,0,1.0
78,32,0,0,0,1,189,0,0,1.0
79,32,0,0,0,1,189,0,0,1.0
80,32,0,0,0,1,189,0,0,1.0
81,32,0,0,0,0,190,0,0,0.9947368421052631
82,32,0,0,0,0,190,0,0,0.9947368421052631
83,32,0,0,0,0,190,0,0,0.9947368421052631
84,32,0,0,0,0,190,0,0,0.9947368421052631
85,32,0,0,0,0,190,0,0,0.9947368421052631
86,32,0,0,0,0,190,0,0,0.9947368421052631
87,32,0,0,0,0,190,0,0,0.9947368421052631
88,32,0,0,0,0,190,0,0,0.9947368421052631
89,32,0,0,0,0,190,0,0,0.9947368421052631
90,32,0,0,0,0,190,0,0,0.9947368421052631
91,32,0,0,0,0,190,0,0,0.9947368421052631
92,32,0,0,0,0,190,0,0,0.9947368421052631
93,32,0,0,0,0,190,0,0,0.9947368421052631
94,32,0,0,0,0,190,0,0,0.9947368421052631
95,32,0,0,0,0,190,0,0,0.9947368421052631
96,32,0,0,0,0,190,0,0,0.9947368421052631
97,32,0,0,0,0,190,0,0,0.9947368421052631
98,32,0,0,0,0,190,0,0,0.9947368421052631
99,32,0,0,0,0,190,0,0,0.9947368421052631
