Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,220,1,0,1,0,0,0,0,0
2,219,2,0,1,0,0,0,0,0
3,218,3,0,0,1,0,0,0,0
4,217,3,1,0,1,0,0,0,0
5,217,2,1,1,1,0,0,0,0
6,217,1,2,1,1,0,0,0,0
7,216,1,3,1,1,0,0,0,0
8,214,3,3,1,0,1,0,0,4.0
9,214,3,3,0,1,1,0,0,4.0
10,214,2,3,1,1,1,0,0,4.0
11,211,3,3,2,1,2,0,0,2.5
12,210,4,3,2,1,2,0,0,2.5
13,208,6,2,2,1,3,0,0,1.6666666666666667
14,206,5,1,4,1,5,0,0,2.0
15,205,5,1,4,2,5,0,0,2.0
16,204,4,1,6,2,5,0,0,2.0
17,202,4,2,7,2,5,0,0,2.0
18,196,9,1,5,5,6,0,0,1.8333333333333333
19,192,12,1,5,5,7,0,0,2.4285714285714284
20,190,12,2,4,6,8,0,0,2.125
21,189,7,6,5,7,8,0,0,2.125
22,184,8,8,6,8,8,0,0,2.125
23,178,12,9,6,6,11,0,0,2.272727272727273
24,174,15,8,6,6,13,0,0,1.9230769230769231
25,167,17,11,6,6,15,0,0,2.066666666666667
26,166,12,11,10,7,16,0,0,2.125
27,159,15,11,12,7,18,0,0,2.2777777777777777
28,155,12,11,14,7,23,0,0,1.9130434782608696
29,148,18,10,12,8,26,0,0,1.8846153846153846
30,145,14,13,9,12,29,0,0,1.8275862068965518
31,140,15,16,7,13,31,0,0,1.8709677419354838
32,137,11,19,5,15,35,0,0,1.7428571428571429
33,132,13,19,8,14,36,0,0,1.6944444444444444
34,123,17,22,6,15,39,0,0,1.794871794871795
35,122,15,18,8,10,49,0,0,1.5918367346938775
36,117,15,20,9,8,53,0,0,1.5849056603773586
37,112,11,19,12,8,60,0,0,1.5333333333333334
38,106,16,16,12,9,63,0,0,1.4603174603174602
39,102,15,12,12,9,72,0,0,1.3472222222222223
40,97,15,14,13,10,73,0,0,1.356164383561644
41,89,17,11,12,15,78,0,0,1.3205128205128205
42,84,18,14,12,13,81,0,0,1.3333333333333333
43,79,18,14,11,15,85,0,0,1.2705882352941176
44,75,14,14,13,15,91,0,0,1.3076923076923077
45,66,18,18,9,18,93,0,0,1.3333333333333333
46,62,17,19,10,13,101,0,0,1.3366336633663367
47,58,17,18,11,14,104,0,0,1.3461538461538463
48,57,9,22,10,16,108,0,0,1.3518518518518519
49,52,10,19,13,14,114,0,0,1.3333333333333333
50,50,8,18,13,11,122,0,0,1.2868852459016393
51,48,9,15,11,13,126,0,0,1.2619047619047619
52,47,5,12,11,15,132,0,0,1.2121212121212122
53,47,3,11,7,14,140,0,0,1.2142857142857142
54,46,2,11,6,15,142,0,0,1.1971830985915493
55,44,3,6,6,14,149,0,0,1.1610738255033557
56,44,3,6,2,15,152,0,0,1.144736842105263
57,43,3,4,3,11,158,0,0,1.1139240506329113
58,42,2,4,4,8,162,0,0,1.0864197530864197
59,42,2,3,3,7,165,0,0,1.0787878787878789
60,41,2,1,4,6,168,0,0,1.0595238095238095
61,41,1,0,4,3,173,0,0,1.0289017341040463
62,40,2,0,2,5,173,0,0,1.0289017341040463
63,39,2,0,3,4,174,0,0,1.0229885057471264
64,39,2,0,2,4,175,0,0,1.022857142857143
65,38,2,0,2,5,175,0,0,1.022857142857143
66,38,1,1,2,4,176,0,0,1.0284090909090908
67,38,1,1,1,3,178,0,0,1.0280898876404494
68,38,0,1,2,3,178,0,0,1.0280898876404494
69,38,0,1,1,3,179,0,0,1.0223463687150838
70,38,0,1,1,2,180,0,0,1.0166666666666666
71,37,1,1,1,2,180,0,0,1.0166666666666666
72,36,2,1,0,2,181,0,0,1.0165745856353592
73,36,2,0,0,2,182,0,0,1.010989010989011
74,36,1,1,0,1,183,0,0,1.005464480874317
75,36,0,1,1,1,183,0,0,1.005464480874317
76,36,0,1,1,1,183,0,0,1.005464480874317
77,36,0,1,1,0,184,0,0,1.0054347826086956
78,36,0,1,1,0,184,0,0,1.0054347826086956
79,36,0,1,0,1,184,0,0,1.0054347826086956
80,36,0,1,0,1,184,0,0,1.0054347826086956
81,36,0,0,0,1,185,0,0,1.0
82,36,0,0,0,1,185,0,0,1.0
83,36,0,0,0,1,185,0,0,1.0
84,36,0,0,0,0,186,0,0,0.9946236559139785
85,36,0,0,0,0,186,0,0,0.9946236559139785
86,36,0,0,0,0,186,0,0,0.9946236559139785
87,36,0,0,0,0,186,0,0,0.9946236559139785
88,36,0,0,0,0,186,0,0,0.9946236559139785
89,36,0,0,0,0,186,0,0,0.9946236559139785
90,36,0,0,0,0,186,0,0,0.9946236559139785
91,36,0,0,0,0,186,0,0,0.9946236559139785
92,36,0,0,0,0,186,0,0,0.9946236559139785
93,36,0,0,0,0,186,0,0,0.9946236559139785
94,36,0,0,0,0,186,0,0,0.9946236559139785
95,36,0,0,0,0,186,0,0,0.9946236559139785
96,36,0,0,0,0,186,0,0,0.9946236559139785
97,36,0,0,0,0,186,0,0,0.9946236559139785
98,36,0,0,0,0,186,0,0,0.9946236559139785
99,36,0,0,0,0,186,0,0,0.9946236559139785
