Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,220,1,0,1,0,0,0,0,0
2,220,1,0,1,0,0,0,0,0
3,220,1,0,0,1,0,0,0,0
4,220,0,1,0,1,0,0,0,0
5,219,1,1,0,1,0,0,0,0
6,219,1,1,0,1,0,0,0,0
7,219,1,1,0,1,0,0,0,0
8,217,2,1,1,0,1,0,0,3.0
9,216,3,1,1,0,1,0,0,3.0
10,216,3,1,1,0,1,0,0,3.0
11,216,1,1,2,0,2,0,0,2.0
12,213,3,1,2,1,2,0,0,2.0
13,211,5,1,2,1,2,0,0,2.0
14,210,6,1,2,1,2,0,0,2.0
15,208,5,2,3,2,2,0,0,2.0
16,206,5,3,3,3,2,0,0,2.0
17,204,6,4,3,2,3,0,0,2.6666666666666665
18,201,7,3,5,2,4,0,0,2.25
19,196,10,3,5,4,4,0,0,2.25
20,193,11,3,6,4,5,0,0,3.0
21,187,14,4,8,3,6,0,0,2.5
22,181,15,4,10,5,7,0,0,2.4285714285714284
23,175,18,4,10,7,8,0,0,2.375
24,164,23,7,10,7,11,0,0,2.8181818181818183
25,158,23,10,11,8,12,0,0,2.75
26,153,22,13,10,12,12,0,0,2.75
27,146,18,19,13,12,14,0,0,3.2857142857142856
28,142,16,20,15,12,17,0,0,2.9411764705882355
29,134,19,20,16,13,20,0,0,2.75
30,131,15,23,16,14,23,0,0,2.5217391304347827
31,123,19,20,14,15,31,0,0,2.2580645161290325
32,118,16,19,16,17,36,0,0,1.9722222222222223
33,113,18,17,14,19,41,0,0,1.853658536585366
34,102,21,14,16,19,50,0,0,1.56
35,95,23,13,17,19,55,0,0,1.490909090909091
36,85,28,14,14,20,61,0,0,1.5245901639344261
37,78,24,16,17,18,69,0,0,1.536231884057971
38,75,20,16,18,19,74,0,0,1.554054054054054
39,72,13,17,21,20,79,0,0,1.5443037974683544
40,67,11,19,22,20,83,0,0,1.5180722891566265
41,65,10,18,18,19,92,0,0,1.4891304347826086
42,64,8,19,13,23,95,0,0,1.4526315789473685
43,60,7,18,10,25,102,0,0,1.4607843137254901
44,55,10,13,7,25,112,0,0,1.3571428571428572
45,55,9,12,7,23,116,0,0,1.3448275862068966
46,55,5,12,7,19,124,0,0,1.2903225806451613
47,54,1,11,6,17,133,0,0,1.218045112781955
48,51,4,9,5,11,142,0,0,1.1619718309859155
49,50,5,7,4,8,148,0,0,1.114864864864865
50,47,7,7,3,8,150,0,0,1.1
51,44,7,7,2,10,152,0,0,1.105263157894737
52,41,9,8,2,6,156,0,0,1.0961538461538463
53,41,6,6,4,5,160,0,0,1.075
54,40,4,5,6,4,163,0,0,1.0552147239263803
55,40,1,7,5,5,164,0,0,1.048780487804878
56,40,1,7,5,2,167,0,0,1.0598802395209581
57,40,0,6,4,4,168,0,0,1.0595238095238095
58,38,2,5,2,6,169,0,0,1.0532544378698225
59,37,3,4,1,7,170,0,0,1.0529411764705883
60,37,3,3,1,5,173,0,0,1.0520231213872833
61,37,1,2,2,6,174,0,0,1.0459770114942528
62,37,0,0,3,4,178,0,0,1.0224719101123596
63,37,0,0,3,2,180,0,0,1.011111111111111
64,37,0,0,3,1,181,0,0,1.0055248618784531
65,37,0,0,1,3,181,0,0,1.0055248618784531
66,36,1,0,0,3,182,0,0,1.010989010989011
67,36,1,0,0,3,182,0,0,1.010989010989011
68,36,1,0,0,3,182,0,0,1.010989010989011
69,36,0,0,1,3,182,0,0,1.010989010989011
70,36,0,0,1,1,184,0,0,1.0054347826086956
71,36,0,0,1,0,185,0,0,1.0
72,36,0,0,1,0,185,0,0,1.0
73,36,0,0,0,1,185,0,0,1.0
74,36,0,0,0,1,185,0,0,1.0
75,36,0,0,0,1,185,0,0,1.0
76,36,0,0,0,1,185,0,0,1.0
77,36,0,0,0,1,185,0,0,1.0
78,36,0,0,0,0,186,0,0,0.9946236559139785
79,36,0,0,0,0,186,0,0,0.9946236559139785
80,36,0,0,0,0,186,0,0,0.9946236559139785
81,36,0,0,0,0,186,0,0,0.9946236559139785
82,36,0,0,0,0,186,0,0,0.9946236559139785
83,36,0,0,0,0,186,0,0,0.9946236559139785
84,36,0,0,0,0,186,0,0,0.9946236559139785
85,36,0,0,0,0,186,0,0,0.9946236559139785
86,36,0,0,0,0,186,0,0,0.9946236559139785
87,36,0,0,0,0,186,0,0,0.9946236559139785
88,36,0,0,0,0,186,0,0,0.9946236559139785
89,36,0,0,0,0,186,0,0,0.9946236559139785
90,36,0,0,0,0,186,0,0,0.9946236559139785
91,36,0,0,0,0,186,0,0,0.9946236559139785
92,36,0,0,0,0,186,0,0,0.9946236559139785
93,36,0,0,0,0,186,0,0,0.9946236559139785
94,36,0,0,0,0,186,0,0,0.9946236559139785
95,36,0,0,0,0,186,0,0,0.9946236559139785
96,36,0,0,0,0,186,0,0,0.9946236559139785
97,36,0,0,0,0,186,0,0,0.9946236559139785
98,36,0,0,0,0,186,0,0,0.9946236559139785
99,36,0,0,0,0,186,0,0,0.9946236559139785
