Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,221,0,0,1,0,0,0,0,0
3,221,0,0,0,1,0,0,0,0
4,221,0,0,0,1,0,0,0,0
5,220,1,0,0,1,0,0,0,0
6,219,2,0,0,1,0,0,0,0
7,218,3,0,0,1,0,0,0,0
8,217,3,0,1,0,1,0,0,4.0
9,217,2,0,2,0,1,0,0,4.0
10,215,3,0,3,0,1,0,0,4.0
11,211,6,1,3,0,1,0,0,4.0
12,211,6,1,2,1,1,0,0,4.0
13,210,5,1,3,2,1,0,0,4.0
14,210,1,2,5,3,1,0,0,4.0
15,205,6,2,5,3,1,0,0,4.0
16,204,6,2,6,3,1,0,0,4.0
17,201,9,2,4,4,2,0,0,2.5
18,197,8,4,3,6,4,0,0,2.5
19,194,10,4,4,5,5,0,0,3.2
20,192,9,5,5,6,5,0,0,3.2
21,190,7,6,7,6,6,0,0,2.6666666666666665
22,186,8,6,8,6,8,0,0,2.0
23,178,14,7,8,4,11,0,0,2.3636363636363638
24,174,16,8,7,6,11,0,0,2.3636363636363638
25,169,17,7,7,7,15,0,0,2.066666666666667
26,163,15,11,8,10,15,0,0,2.066666666666667
27,152,22,11,10,9,18,0,0,2.2777777777777777
28,151,18,9,14,9,21,0,0,2.2857142857142856
29,148,15,12,15,9,23,0,0,2.3043478260869565
30,146,6,15,18,11,26,0,0,2.3076923076923075
31,140,11,14,16,11,30,0,0,2.2333333333333334
32,135,13,12,14,15,33,0,0,2.0606060606060606
33,132,14,10,11,17,38,0,0,1.8157894736842106
34,126,14,13,6,22,41,0,0,1.7560975609756098
35,123,12,15,8,19,45,0,0,1.6888888888888889
36,117,15,12,8,19,51,0,0,1.4901960784313726
37,111,15,10,12,14,60,0,0,1.4
38,109,14,10,13,13,63,0,0,1.3650793650793651
39,104,13,11,15,9,70,0,0,1.4142857142857144
40,99,12,12,15,11,73,0,0,1.36986301369863
41,93,16,8,13,12,80,0,0,1.35
42,90,14,8,13,15,82,0,0,1.3170731707317074
43,87,12,10,11,18,84,0,0,1.3333333333333333
44,84,9,10,12,18,89,0,0,1.348314606741573
45,80,10,11,12,17,92,0,0,1.3478260869565217
46,75,12,11,11,16,97,0,0,1.3402061855670102
47,72,12,10,9,16,103,0,0,1.2912621359223302
48,69,11,10,9,15,108,0,0,1.25
49,64,11,9,11,14,113,0,0,1.2212389380530972
50,59,13,8,11,14,117,0,0,1.188034188034188
51,55,14,8,11,12,122,0,0,1.1639344262295082
52,52,12,8,11,13,126,0,0,1.1746031746031746
53,48,11,9,10,13,131,0,0,1.1908396946564885
54,44,11,8,11,13,135,0,0,1.1703703703703703
55,41,11,9,12,12,137,0,0,1.1532846715328466
56,39,9,9,11,15,139,0,0,1.1366906474820144
57,39,5,9,11,14,144,0,0,1.1319444444444444
58,39,2,9,9,13,150,0,0,1.1466666666666667
59,38,1,9,8,13,153,0,0,1.1241830065359477
60,37,2,7,5,15,156,0,0,1.1282051282051282
61,35,4,6,2,14,161,0,0,1.093167701863354
62,33,5,5,2,12,165,0,0,1.103030303030303
63,33,4,5,1,10,169,0,0,1.0769230769230769
64,33,2,4,3,8,172,0,0,1.069767441860465
65,31,2,4,3,5,177,0,0,1.0564971751412429
66,31,2,3,2,3,181,0,0,1.0441988950276244
67,31,2,3,2,2,182,0,0,1.0384615384615385
68,31,0,3,2,3,183,0,0,1.0327868852459017
69,30,1,3,2,3,183,0,0,1.0327868852459017
70,30,1,2,2,3,184,0,0,1.0271739130434783
71,30,1,2,2,2,185,0,0,1.027027027027027
72,30,0,0,1,4,187,0,0,1.0160427807486632
73,30,0,0,1,2,189,0,0,1.0052910052910053
74,30,0,0,1,2,189,0,0,1.0052910052910053
75,30,0,0,1,2,189,0,0,1.0052910052910053
76,29,1,0,0,3,189,0,0,1.0052910052910053
77,29,1,0,0,1,191,0,0,1.0
78,29,1,0,0,1,191,0,0,1.0
79,29,0,1,0,1,191,0,0,1.0
80,28,1,1,0,1,191,0,0,1.0
81,28,1,1,0,0,192,0,0,1.0052083333333333
82,28,1,1,0,0,192,0,0,1.0052083333333333
83,28,0,1,1,0,192,0,0,1.0052083333333333
84,28,0,1,1,0,192,0,0,1.0052083333333333
85,28,0,1,1,0,192,0,0,1.0052083333333333
86,28,0,0,1,0,193,0,0,1.0
87,28,0,0,0,1,193,0,0,1.0
88,28,0,0,0,1,193,0,0,1.0
89,28,0,0,0,1,193,0,0,1.0
90,28,0,0,0,1,193,0,0,1.0
91,28,0,0,0,1,193,0,0,1.0
92,28,0,0,0,0,194,0,0,0.9948453608247423
93,28,0,0,0,0,194,0,0,0.9948453608247423
94,28,0,0,0,0,194,0,0,0.9948453608247423
95,28,0,0,0,0,194,0,0,0.9948453608247423
96,28,0,0,0,0,194,0,0,0.9948453608247423
97,28,0,0,0,0,194,0,0,0.9948453608247423
98,28,0,0,0,0,194,0,0,0.9948453608247423
99,28,0,0,0,0,194,0,0,0.9948453608247423
