Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,218,3,0,1,0,0,0,0,0
3,218,3,0,0,1,0,0,0,0
4,218,3,0,0,1,0,0,0,0
5,218,0,1,2,1,0,0,0,0
6,217,1,1,2,1,0,0,0,0
7,215,3,1,2,1,0,0,0,0
8,212,6,1,2,0,1,0,0,4.0
9,210,7,1,1,2,1,0,0,4.0
10,207,8,2,2,2,1,0,0,4.0
11,205,7,4,3,2,1,0,0,4.0
12,204,6,5,3,2,2,0,0,2.0
13,204,3,7,3,3,2,0,0,2.0
14,200,5,8,3,2,4,0,0,3.5
15,198,6,8,3,3,4,0,0,3.5
16,198,6,8,3,3,4,0,0,3.5
17,195,5,8,5,4,5,0,0,2.8
18,194,4,7,5,4,8,0,0,2.25
19,191,7,5,4,4,11,0,0,1.8181818181818181
20,188,7,5,5,3,14,0,0,1.5
21,186,8,5,2,6,15,0,0,1.4
22,186,5,6,3,6,16,0,0,1.625
23,182,6,6,6,5,17,0,0,1.6470588235294117
24,179,7,5,7,5,19,0,0,1.5263157894736843
25,177,9,4,7,5,20,0,0,1.45
26,176,6,6,7,4,23,0,0,1.4782608695652173
27,174,5,7,4,6,26,0,0,1.4230769230769231
28,173,4,8,2,8,27,0,0,1.4074074074074074
29,173,3,7,3,7,29,0,0,1.3448275862068966
30,172,2,7,3,9,29,0,0,1.3448275862068966
31,169,4,8,3,7,31,0,0,1.3548387096774193
32,166,7,8,3,4,34,0,0,1.411764705882353
33,165,7,7,2,3,38,0,0,1.2894736842105263
34,162,7,5,2,5,41,0,0,1.1951219512195121
35,159,7,5,3,3,45,0,0,1.1333333333333333
36,159,6,6,3,3,45,0,0,1.1333333333333333
37,157,5,8,4,3,45,0,0,1.1333333333333333
38,153,6,7,5,4,47,0,0,1.148936170212766
39,150,9,7,4,3,49,0,0,1.2448979591836735
40,150,7,6,6,3,50,0,0,1.22
41,142,11,6,8,4,51,0,0,1.196078431372549
42,138,12,4,8,7,53,0,0,1.169811320754717
43,136,14,3,8,5,56,0,0,1.2321428571428572
44,130,12,6,9,6,59,0,0,1.2203389830508475
45,128,10,7,9,9,59,0,0,1.2203389830508475
46,121,15,9,6,11,60,0,0,1.2666666666666666
47,117,13,12,9,8,63,0,0,1.3333333333333333
48,113,15,12,7,11,64,0,0,1.3125
49,105,16,13,10,12,66,0,0,1.378787878787879
50,102,15,15,12,9,69,0,0,1.434782608695652
51,100,13,12,11,9,77,0,0,1.3506493506493507
52,95,10,17,12,10,78,0,0,1.3333333333333333
53,91,11,16,8,13,83,0,0,1.2771084337349397
54,87,13,14,7,12,89,0,0,1.247191011235955
55,86,9,14,9,14,90,0,0,1.2333333333333334
56,80,11,15,9,13,94,0,0,1.3085106382978724
57,75,12,15,9,14,97,0,0,1.288659793814433
58,75,11,13,9,9,105,0,0,1.3142857142857143
59,74,6,7,11,11,113,0,0,1.2212389380530972
60,71,4,7,13,11,116,0,0,1.1982758620689655
61,68,7,6,11,11,119,0,0,1.1680672268907564
62,67,7,5,11,10,122,0,0,1.180327868852459
63,65,6,5,6,15,125,0,0,1.16
64,64,4,4,4,15,131,0,0,1.1450381679389312
65,63,4,5,4,13,133,0,0,1.1278195488721805
66,63,2,6,4,12,135,0,0,1.1185185185185185
67,62,2,5,4,12,137,0,0,1.1094890510948905
68,62,1,6,2,8,143,0,0,1.0769230769230769
69,62,1,6,2,4,147,0,0,1.0748299319727892
70,61,1,5,1,5,149,0,0,1.0604026845637584
71,61,1,4,0,5,151,0,0,1.0529801324503312
72,61,1,3,0,4,153,0,0,1.0457516339869282
73,60,1,2,1,2,156,0,0,1.0256410256410255
74,59,2,2,1,2,156,0,0,1.0256410256410255
75,59,2,1,1,1,158,0,0,1.0126582278481013
76,59,1,2,1,0,159,0,0,1.0062893081761006
77,59,0,2,0,1,160,0,0,1.0125
78,59,0,2,0,1,160,0,0,1.0125
79,58,1,2,0,1,160,0,0,1.0125
80,58,1,2,0,1,160,0,0,1.0125
81,58,1,2,0,1,160,0,0,1.0125
82,57,1,3,0,0,161,0,0,1.0186335403726707
83,56,2,2,0,0,162,0,0,1.0123456790123457
84,56,2,1,0,0,163,0,0,1.0061349693251533
85,56,1,1,1,0,163,0,0,1.0061349693251533
86,56,0,2,1,0,163,0,0,1.0061349693251533
87,56,0,2,1,0,163,0,0,1.0061349693251533
88,56,0,2,1,0,163,0,0,1.0061349693251533
89,56,0,1,0,1,164,0,0,1.0060975609756098
90,56,0,1,0,1,164,0,0,1.0060975609756098
91,56,0,1,0,1,164,0,0,1.0060975609756098
92,56,0,1,0,1,164,0,0,1.0060975609756098
93,56,0,0,0,1,165,0,0,1.0
94,55,1,0,0,0,166,0,0,1.0
95,55,1,0,0,0,166,0,0,1.0
96,55,1,0,0,0,166,0,0,1.0
97,55,0,0,1,0,166,0,0,1.0
98,55,0,0,1,0,166,0,0,1.0
99,54,1,0,1,0,166,0,0,1.0
