Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,221,0,0,1,0,0,0,0,0
2,221,0,0,1,0,0,0,0,0
3,221,0,0,0,1,0,0,0,0
4,220,1,0,0,1,0,0,0,0
5,220,1,0,0,1,0,0,0,0
6,220,1,0,0,1,0,0,0,0
7,220,0,0,1,1,0,0,0,0
8,220,0,0,1,0,1,0,0,1.0
9,220,0,0,1,0,1,0,0,1.0
10,219,1,0,1,0,1,0,0,1.0
11,218,2,0,0,1,1,0,0,1.0
12,218,2,0,0,1,1,0,0,1.0
13,218,1,0,1,1,1,0,0,1.0
14,215,3,1,1,1,1,0,0,1.0
15,214,4,1,1,1,1,0,0,1.0
16,214,4,1,1,0,2,0,0,2.5
17,214,1,2,2,1,2,0,0,2.5
18,213,1,3,2,1,2,0,0,2.5
19,208,6,3,2,1,2,0,0,2.5
20,208,6,3,2,1,2,0,0,2.5
21,207,6,3,0,3,3,0,0,1.6666666666666667
22,206,2,5,3,2,4,0,0,2.0
23,200,8,5,3,2,4,0,0,2.0
24,199,8,4,4,2,5,0,0,1.8
25,197,9,3,5,2,6,0,0,1.5
26,194,6,4,7,3,8,0,0,2.375
27,188,11,5,7,3,8,0,0,2.375
28,180,17,6,6,4,9,0,0,2.111111111111111
29,175,19,6,6,5,11,0,0,1.7272727272727273
30,171,17,8,5,10,11,0,0,1.7272727272727273
31,169,11,10,11,7,14,0,0,2.2857142857142856
32,166,9,13,13,7,14,0,0,2.2857142857142856
33,160,11,14,14,7,16,0,0,2.4375
34,157,12,14,11,10,18,0,0,2.3333333333333335
35,151,15,14,6,11,25,0,0,2.16
36,142,18,13,9,13,27,0,0,2.037037037037037
37,139,18,13,8,15,29,0,0,1.896551724137931
38,135,16,12,12,15,32,0,0,1.78125
39,127,15,14,15,12,39,0,0,1.6153846153846154
40,118,21,13,12,11,47,0,0,1.6170212765957446
41,112,23,13,14,10,50,0,0,1.62
42,107,20,14,14,13,54,0,0,1.6296296296296295
43,107,11,15,17,16,56,0,0,1.5714285714285714
44,102,10,15,19,17,59,0,0,1.6440677966101696
45,98,9,17,18,15,65,0,0,1.5538461538461539
46,96,11,12,13,19,71,0,0,1.4507042253521127
47,94,8,12,10,21,77,0,0,1.4155844155844155
48,89,9,11,10,21,82,0,0,1.4268292682926829
49,87,9,8,10,21,87,0,0,1.3563218390804597
50,83,11,6,12,18,92,0,0,1.3043478260869565
51,80,9,5,12,17,99,0,0,1.2525252525252526
52,77,10,3,9,14,109,0,0,1.2477064220183487
53,76,7,5,9,12,113,0,0,1.2123893805309736
54,72,8,4,10,12,116,0,0,1.1896551724137931
55,68,9,7,6,16,116,0,0,1.1896551724137931
56,66,10,8,5,13,120,0,0,1.1833333333333333
57,62,10,10,5,11,124,0,0,1.1612903225806452
58,57,11,11,4,12,127,0,0,1.141732283464567
59,56,10,12,4,10,130,0,0,1.1538461538461537
60,55,7,12,6,6,136,0,0,1.1470588235294117
61,55,2,13,8,7,137,0,0,1.145985401459854
62,53,3,11,6,7,142,0,0,1.1338028169014085
63,51,4,11,6,4,146,0,0,1.1369863013698631
64,48,7,9,4,6,148,0,0,1.1216216216216217
65,47,6,7,2,10,150,0,0,1.1066666666666667
66,45,6,6,3,8,154,0,0,1.0974025974025974
67,44,4,5,5,6,158,0,0,1.0822784810126582
68,43,4,5,5,6,159,0,0,1.0754716981132075
69,43,2,4,5,6,162,0,0,1.0864197530864197
70,42,2,4,4,3,167,0,0,1.0598802395209581
71,41,2,4,3,5,167,0,0,1.0598802395209581
72,40,3,4,3,5,167,0,0,1.0598802395209581
73,40,2,4,1,7,168,0,0,1.0535714285714286
74,38,3,3,2,5,171,0,0,1.04093567251462
75,37,3,2,2,5,173,0,0,1.0404624277456647
76,36,4,2,2,3,175,0,0,1.0342857142857143
77,35,3,3,2,3,176,0,0,1.0284090909090908
78,35,2,4,1,2,178,0,0,1.0280898876404494
79,35,1,4,1,3,178,0,0,1.0280898876404494
80,35,0,4,1,2,180,0,0,1.0166666666666666
81,35,0,4,1,2,180,0,0,1.0166666666666666
82,34,1,4,1,2,180,0,0,1.0166666666666666
83,34,1,4,0,2,181,0,0,1.0276243093922652
84,34,1,2,0,1,184,0,0,1.016304347826087
85,33,1,1,1,1,185,0,0,1.0108108108108107
86,33,1,1,1,1,185,0,0,1.0108108108108107
87,32,2,0,1,1,186,0,0,1.0053763440860215
88,30,3,0,2,0,187,0,0,1.0106951871657754
89,30,3,0,1,1,187,0,0,1.0106951871657754
90,30,2,0,2,1,187,0,0,1.0106951871657754
91,30,0,0,4,1,187,0,0,1.0106951871657754
92,30,0,0,3,2,187,0,0,1.0106951871657754
93,30,0,0,3,2,187,0,0,1.0106951871657754
94,30,0,0,2,2,188,0,0,1.0159574468085106
95,30,0,0,0,4,188,0,0,1.0159574468085106
96,30,0,0,0,4,188,0,0,1.0159574468085106
97,30,0,0,0,3,189,0,0,1.0105820105820107
98,30,0,0,0,3,189,0,0,1.0105820105820107
99,30,0,0,0,2,190,0,0,1.0052631578947369
